,^GSPC
2023-12-18,105.50319100140244
2023-12-19,105.87269690122774
2023-12-20,106.54131759984354
2023-12-21,105.36433734641703
2023-12-22,105.31390440781516
2023-12-25,106.35136225475723
2023-12-26,107.31925000286606
2023-12-27,107.58961567156955
2023-12-28,108.5909503630721
2023-12-29,109.168847262079
2024-01-01,110.53130717831098
2024-01-02,110.89595232626831
2024-01-03,110.54640771627335
2024-01-04,110.9626684743646
2024-01-05,107.8011019868063
2024-01-08,108.25794274716552
2024-01-09,104.4211885218932
2024-01-10,102.67801007774801
2024-01-11,103.18419189288737
2024-01-12,103.71958456945931
2024-01-15,102.561915262371
2024-01-16,101.87490582407102
2024-01-17,103.32207559492058
2024-01-18,102.86431150407694
2024-01-19,105.23963194023
2024-01-22,105.27971497794495
2024-01-23,105.75246444145823
2024-01-24,107.5192462095917
2024-01-25,107.70329061379414
2024-01-26,106.67178575271446
2024-01-29,106.59743216027742
2024-01-30,106.60211110547439
2024-01-31,105.1992213862623
2024-02-01,104.97241257882965
2024-02-02,104.23788650695207
2024-02-05,105.24797525796568
2024-02-06,105.32653204754985
2024-02-07,105.07111390268666
2024-02-08,105.00159881672953
2024-02-09,105.27824494171969
2024-02-12,105.97200326117029
2024-02-13,104.95984167489503
2024-02-14,103.9138240177045
2024-02-15,105.11013787859615
2024-02-16,104.71950177127847
2024-02-19,103.28756000120849
2024-02-20,103.78848914601639
2024-02-21,104.31224617396522
2024-02-22,102.76878052672649
2024-02-23,103.04609709034376
2024-02-26,103.84841248626648
2024-02-27,104.27963909316797
2024-02-28,104.98273866291132
2024-02-29,103.56021717513705
2024-03-01,103.94518090882305
2024-03-04,103.6725584616345
2024-03-05,103.21452139536262
2024-03-06,104.15863884371012
2024-03-07,105.75317652586347
2024-03-08,107.7109829366704
2024-03-11,109.18018980439098
2024-03-12,109.10408043273658
2024-03-13,109.53339660909892
2024-03-14,110.42071182282054
2024-03-15,110.59882916611915
2024-03-18,110.78785370576077
2024-03-19,111.74893195838398
2024-03-20,111.72738588478998
2024-03-21,110.95991169785087
2024-03-22,110.5451737402956
2024-03-25,111.29266501989493
2024-03-26,111.34052368672191
2024-03-27,111.76465725420756
2024-03-28,112.56109922357442
2024-03-29,112.18482829937277
2024-04-01,113.0816637139789
2024-04-02,113.55629117545864
2024-04-03,112.20757908665011
2024-04-04,113.88322582208367
2024-04-05,113.35972177986979
2024-04-08,111.5435600433144
2024-04-09,110.42811326287773
2024-04-10,109.35006034110938
2024-04-11,109.45089838642697
2024-04-12,109.1952459459928
2024-04-15,108.87160012864004
2024-04-16,109.59220251517164
2024-04-17,110.00930802926665
2024-04-18,110.40169195079292
2024-04-19,110.89942882031039
2024-04-22,111.62947082967301
2024-04-23,109.34473055916753
2024-04-24,108.99054928683947
2024-04-25,106.68270700957889
2024-04-26,106.76388066483436
2024-04-29,106.80164655410607
2024-04-30,107.96732837687964
2024-05-01,109.30094163155076
2024-05-02,109.5666194145285
2024-05-03,109.06337660072236
2024-05-06,109.63764163114595
2024-05-07,109.10400315726345
2024-05-08,109.14613345222325
2024-05-09,110.2718875740168
2024-05-10,109.70240691357047
2024-05-13,110.63407062357145
2024-05-14,111.43061475343647
2024-05-15,110.41590492540334
2024-05-16,111.54109980549258
2024-05-17,112.36795450658275
2024-05-20,112.52754694784406
2024-05-21,111.7176625931497
2024-05-22,110.80620323963446
2024-05-23,110.25613211757562
2024-05-24,110.9003530142121
2024-05-27,109.8895560886319
2024-05-28,110.4155470149981
2024-05-29,109.09656342720866
2024-05-30,108.91771699544563
2024-05-31,109.08083193174181
2024-06-03,111.82559679860422
2024-06-04,110.34009067778597
2024-06-05,112.02112564204786
2024-06-06,112.23399124180816
2024-06-07,112.74150350827989
2024-06-10,112.9201687456132
2024-06-11,113.4688518193557
2024-06-12,113.33992793425858
2024-06-13,115.04599635700885
2024-06-14,114.56785932208615
2024-06-17,115.91876580472791
2024-06-18,115.22030366181566
2024-06-19,115.1969717855426
2024-06-20,114.01429506150889
2024-06-21,114.5800921260926
2024-06-24,116.29444948906375
2024-06-25,116.2510144387338
2024-06-26,116.06877621271707
2024-06-27,114.82815933328989
2024-06-28,114.61100365817467
2024-07-01,112.84507666165362
2024-07-02,111.86436327086402
2024-07-03,112.16320023305025
2024-07-04,113.69791781373573
2024-07-05,116.98400267983067
2024-07-08,116.3463298690681
2024-07-09,118.07551140173945
2024-07-10,118.41102938927486
2024-07-11,118.27937315140254
2024-07-12,118.83967784806131
2024-07-15,118.96085680911968
2024-07-16,119.13990345841734
2024-07-17,118.70187887394398
2024-07-18,117.10067485507626
2024-07-19,115.3530910763448
2024-07-22,116.15554876260018
2024-07-23,115.88093360941241
2024-07-24,115.23832100545603
2024-07-25,115.29423163408916
2024-07-26,116.26089021632286
2024-07-29,116.51736978866118
2024-07-30,115.80176530165744
2024-07-31,117.27747860585791
2024-08-01,119.19187553085764
2024-08-02,119.83072963139311
2024-08-05,121.05158725344904
2024-08-06,122.61340975803185
2024-08-07,124.05653496129179
2024-08-08,124.87064738433902
2024-08-09,125.67030505472768
2024-08-12,126.37560400364731
2024-08-13,125.04642646160791
2024-08-14,125.9761132511399
2024-08-15,124.32935981794905
2024-08-16,123.3947020425479
2024-08-19,125.0637776048962
2024-08-20,126.16947333097637
2024-08-21,128.1113762519393
2024-08-22,127.81491855144773
2024-08-23,126.40117534654264
2024-08-26,126.14807411285966
2024-08-27,126.32737115778441
2024-08-28,126.47777593972516
2024-08-29,127.97096640754633
2024-08-30,127.56049325736194
2024-09-02,128.0615558907166
2024-09-03,126.85247311432073
2024-09-04,127.47598003956927
2024-09-05,127.53094493283234
2024-09-06,126.62891841479646
2024-09-09,126.38118445861886
2024-09-10,126.19910473141407
2024-09-11,125.90898500947488
2024-09-12,128.21040675979373
2024-09-13,128.13549479615637
2024-09-16,127.87449767841754
2024-09-17,125.27042323898353
2024-09-18,124.20491139301004
2024-09-19,123.92815204686507
2024-09-20,123.13033788562761
2024-09-23,124.89339430618462
2024-09-24,124.73745271298506
2024-09-25,126.405575740554
2024-09-26,126.53420146685494
2024-09-27,126.63195883607305
2024-09-30,126.57018201216587
2024-10-01,126.62562714811705
2024-10-02,128.87241260885054
2024-10-03,125.967855348007
2024-10-04,123.52101464651828
2024-10-07,122.90105396925617
2024-10-08,122.96808758520912
2024-10-09,123.86916844664515
2024-10-10,124.50635856482954
2024-10-11,124.07848740123164
2024-10-14,125.39951558264903
2024-10-15,126.74874223738475
2024-10-16,127.03305110961203
2024-10-17,128.3131644685198
2024-10-18,128.71495726538078
2024-10-21,128.04547773853798
2024-10-22,128.99371265168827
2024-10-23,129.1881404904088
2024-10-24,129.2415577102502
2024-10-25,131.2117892360145
2024-10-28,128.0862683221158
2024-10-29,126.33374392410491
2024-10-30,124.89288653214787
2024-10-31,124.48980882518441
2024-11-01,124.22292999923094
2024-11-04,122.41348279345767
2024-11-05,121.26193248586516
2024-11-06,120.27063804874203
2024-11-07,123.31212729872641
2024-11-08,125.60426127948057
2024-11-11,125.13819500566015
2024-11-12,124.73392314766807
2024-11-13,123.35801441047923
2024-11-14,121.07491783485634
2024-11-15,120.98187098421005
2024-11-18,119.82857598085295
2024-11-19,119.77484427782046
2024-11-20,117.9206126802243
2024-11-21,117.07232188177818
2024-11-22,117.29336040568268
2024-11-25,117.77078631165479
2024-11-26,118.3107888730011
2024-11-27,116.80549041288448
2024-11-28,117.85522136188284
2024-11-29,116.9626691258232
2024-12-02,117.75231532144801
2024-12-03,117.78689403567475
2024-12-04,116.22327597725042
2024-12-05,115.90271285459053
2024-12-06,116.37349397189315
2024-12-09,117.13585888033617
2024-12-10,117.01762555002504
2024-12-11,118.87141445348321
2024-12-12,120.12314990953502
2024-12-13,119.8631798800815
2024-12-16,120.81399636670405
2024-12-17,123.22230448411389
2024-12-18,125.71216935655886
2024-12-19,124.22754506276273
2024-12-20,123.13109412411775
2024-12-23,125.02313267231044
2024-12-24,123.75650565922913
2024-12-25,122.17941262058861
2024-12-26,121.63546967574284
2024-12-27,122.19655874590569
2024-12-30,122.12033590040181
2024-12-31,121.37698518007876
2025-01-01,120.6096331077047
2025-01-02,119.80144974362705
2025-01-03,118.79991491057939
2025-01-06,121.59027845987713
2025-01-07,122.00135243102162
2025-01-08,123.1372664741689
2025-01-09,122.58552455714221
2025-01-10,122.4067333094101
2025-01-13,121.58502830368565
2025-01-14,118.45069003192788
2025-01-15,116.87636460806424
2025-01-16,114.8251431087777
2025-01-17,112.31558573943283
2025-01-20,111.02540500119171
2025-01-21,112.55124238444809
2025-01-22,112.54624953332902
2025-01-23,114.05375607265458
2025-01-24,114.5692802291561
2025-01-27,115.51556650036432
2025-01-28,114.52536488291234
2025-01-29,115.17305638556576
2025-01-30,116.06181971234595
2025-01-31,115.44064534801323
2025-02-03,116.13483752275727
2025-02-04,116.84097077561245
2025-02-05,116.24711882547653
2025-02-06,114.99522152468053
2025-02-07,113.68702659979184
2025-02-10,113.83093799764062
2025-02-11,114.24947634254654
2025-02-12,113.39294636862476
2025-02-13,113.46847459157603
2025-02-14,114.16336076349776
2025-02-17,114.91725170203236
2025-02-18,116.7612346455426
2025-02-19,118.30912808254435
2025-02-20,117.17728145840442
2025-02-21,119.21443856974064
2025-02-24,118.63055821690654
2025-02-25,119.9245553102141
2025-02-26,120.0541277391562
2025-02-27,119.60817736441986
2025-02-28,117.51244503812612
2025-03-03,117.35794202322194
2025-03-04,115.58830297004621
2025-03-05,116.75850689562508
2025-03-06,118.59041728236915
2025-03-07,117.69618193384832
2025-03-10,118.09935741931716
2025-03-11,117.29268203623526
2025-03-12,116.60445954120658
2025-03-13,117.55807499039383
2025-03-14,117.55979339419139
2025-03-17,119.67067134258569
2025-03-18,119.14261724039343
2025-03-19,120.38736711265845
2025-03-20,120.5529092150557
2025-03-21,121.56468613529785
2025-03-24,121.07073247455146
2025-03-25,121.05916007301407
2025-03-26,120.96779625753847
2025-03-27,120.00864626479908
2025-03-28,120.85416946815253
2025-03-31,121.6912498169872
2025-04-01,122.46467790140147
2025-04-02,124.41121155483181
2025-04-03,126.27799034625062
2025-04-04,125.85573647635997
2025-04-07,126.37666161981443
2025-04-08,125.64127450089688
2025-04-09,125.72090014840423
2025-04-10,125.01914397284087
2025-04-11,127.11187198096599
2025-04-14,127.6260574372918
2025-04-15,127.39904801141063
2025-04-16,128.98040020087015
2025-04-17,126.2613925738357
2025-04-18,123.79330459345832
2025-04-21,124.83235322164978
2025-04-22,124.95783337310553
2025-04-23,125.32129635390241
2025-04-24,123.71949293834533
2025-04-25,123.74023784529278
2025-04-28,126.29489467652529
2025-04-29,127.39106440124259
2025-04-30,127.65849210991821
2025-05-01,127.15008099746284
2025-05-02,126.70003966281367
2025-05-05,124.0804842370241
2025-05-06,124.45034807167394
2025-05-07,125.55722826853382
2025-05-08,123.6438757096783
2025-05-09,122.87791415182608
2025-05-12,121.5124404722407
2025-05-13,120.393210044951
2025-05-14,120.50580819737667
2025-05-15,118.06719730039103
2025-05-16,118.84220864011309
2025-05-19,119.78939822051164
2025-05-20,119.53678642950078
2025-05-21,116.65455838175049
2025-05-22,115.54417089791893
2025-05-23,117.0243354198225
2025-05-26,113.8636825060952
2025-05-27,113.51406288103485
2025-05-28,112.22734988469927
2025-05-29,113.17920262691229
2025-05-30,112.46266354851696
2025-06-02,112.96305599949554
2025-06-03,113.64907728985372
2025-06-04,115.80151984432523
2025-06-05,115.61298424058752
2025-06-06,116.09498753058678
2025-06-09,114.42941376819493
2025-06-10,115.84606626541789
2025-06-11,115.01438487477729
2025-06-12,114.41699948091428
2025-06-13,114.43731282436936
2025-06-16,112.70776781312568
2025-06-17,113.01109996363734
2025-06-18,114.15540323642874
2025-06-19,114.53609856525846
2025-06-20,112.7757201476761
2025-06-23,112.68124320820334
2025-06-24,113.56589771674473
2025-06-25,111.49763472027472
2025-06-26,110.34984380665608
2025-06-27,111.36589741656064
2025-06-30,111.711773976252
2025-07-01,112.2178221841047
2025-07-02,114.36976722904622
2025-07-03,114.95287931769292
2025-07-04,115.7579275802788
2025-07-07,118.98633263487457
2025-07-08,118.77970857827889
2025-07-09,117.88290031054538
2025-07-10,118.43564412217853
2025-07-11,119.00430105373215
2025-07-14,118.42649607694808
2025-07-15,117.25704744397127
2025-07-16,120.04503401905562
2025-07-17,120.48622012432078
2025-07-18,119.65499219030941
2025-07-21,120.80429503396653
2025-07-22,120.72079359299852
2025-07-23,120.46407477191197
2025-07-24,121.19178641988184
2025-07-25,119.6840650741341
2025-07-28,120.15490098244818
2025-07-29,122.52453552876187
2025-07-30,123.14629964630895
2025-07-31,122.73296211629827
2025-08-01,122.16100682605293
2025-08-04,121.70943248220563
2025-08-05,121.44929811550003
2025-08-06,121.03972662158755
2025-08-07,122.20279579344542
2025-08-08,120.15106598690011
2025-08-11,121.23973116170845
2025-08-12,120.82859481454997
2025-08-13,121.33343870144664
2025-08-14,120.02170102231587
2025-08-15,121.67564770618901
2025-08-18,123.25005122667622
2025-08-19,124.48822508636704
2025-08-20,122.66580022031621
2025-08-21,123.7365609001924
2025-08-22,124.28823545299521
2025-08-25,122.35793407743876
2025-08-26,122.37714898283485
2025-08-27,122.87320944850644
2025-08-28,123.60781348963282
2025-08-29,123.87665745616341
2025-09-01,124.28765616645423
2025-09-02,126.18319766618096
2025-09-03,127.79087513448428
2025-09-04,124.2287457873665
2025-09-05,123.88456501620925
2025-09-08,123.73023783813746
2025-09-09,121.62988555856072
2025-09-10,121.7932018055907
2025-09-11,123.37297904578462
2025-09-12,122.08853013822356
2025-09-15,122.54893845873693
2025-09-16,121.48031255370451
2025-09-17,120.71508418369072
2025-09-18,122.56077497002482
2025-09-19,121.94638134574143
2025-09-22,122.56035173028177
2025-09-23,120.33642895112784
2025-09-24,122.64752244583674
2025-09-25,123.43825786797618
2025-09-26,123.26248381336389
2025-09-29,124.0235617217819
2025-09-30,122.3362458511431
2025-10-01,123.84102350797839
2025-10-02,123.48983275555337
2025-10-03,123.28738970489566
2025-10-06,122.73181088267249
2025-10-07,122.07005014683064
2025-10-08,122.97016532312377
2025-10-09,123.33458136601145
2025-10-10,124.19070373169872
2025-10-13,124.22946387372504
2025-10-14,124.91860544061717
2025-10-15,124.44624819768177
2025-10-16,127.3031436033796
2025-10-17,125.372824669998
