,AAPL,MSFT,AMZN,GOOGL,META,NVDA,TSLA
2023-08-24,100.75381234872806,102.3747248501375,84.41884885812514,115.82571062381935,116.19733476529453,105.41393505385533,86.35160222807714
2023-08-25,100.97225472251259,102.76470466910462,84.70767635148458,116.61593498583676,115.8432910877425,105.66898382707947,86.09510828135792
2023-08-28,99.92320017363575,103.49701241091522,85.60651410449418,118.39423839714654,112.79817524941629,104.64983900928,86.8456129196169
2023-08-29,100.05367484888342,103.15104105153274,84.23226342702749,118.6584509691202,112.14419991171592,105.01184920810125,87.0430999733253
2023-08-30,100.32240739746743,103.97565796338144,84.2593025191182,118.61904116644344,111.60227035920407,104.90047600300427,85.9402985164214
2023-08-31,102.92121721550147,104.41206560874177,84.52415933403542,119.11980329326887,110.51436896420917,108.63053279368455,84.76656497983828
2023-09-01,104.91308655269526,103.17195981058399,84.3040373856277,118.19921581534129,110.7418337019852,108.98429131981007,85.75777760381258
2023-09-04,104.06334775778502,104.71267354001384,82.79007096962118,117.11234862192832,110.72417684591498,108.61369527360429,86.82430766070932
2023-09-05,103.80623051372856,104.23132514587141,82.55387886038508,118.652228431615,108.29403530114278,110.21111858373862,87.13997353128441
2023-09-06,102.3390758486056,102.56141151598447,82.31703747552902,120.33989384787094,108.57108898801309,108.24394441140855,88.48851628932397
2023-09-07,101.77703639567812,101.53578712110125,82.22812352815122,119.2007592948448,107.61089692856788,108.3894355368942,89.46423018367648
2023-09-08,102.13960490341324,100.54454540976843,81.79880745166187,120.40837768793402,108.17808504908987,110.61712463526543,90.11396706202754
2023-09-11,103.42007469679228,100.63726337805154,81.46981170813244,120.35184721753058,106.84298130956581,110.53286728374034,89.33220445361235
2023-09-12,102.709873428396,100.40219758726762,81.47005099970274,120.80982301795761,106.91780456997537,108.6769703924784,90.92875997986971
2023-09-13,102.0810174221015,100.10461364924328,81.86405669749092,121.41565023805722,106.65813551511805,108.29085706262549,91.454296608959
2023-09-14,99.95238235786292,100.76718886089844,81.64787217325845,122.67803105063714,107.02471009105696,109.9214377693385,91.13855847737685
2023-09-15,99.82985001601409,101.1507065669863,81.34661882165555,122.82867173728953,107.20112210800912,110.3797402191576,90.56775721532516
2023-09-18,98.81437526807856,101.51149340965372,81.45435563793558,124.62286436127144,106.97071166726528,109.50147761865034,90.83694688807965
2023-09-19,98.3319203809336,101.96914955655664,79.93658641855716,125.05907429357745,105.38205349005085,108.79720179857031,89.36736010784396
2023-09-20,97.51245279078871,102.64040425666772,80.3509569473448,125.89246154618831,103.87832595483282,108.23324914685799,90.03083734436126
2023-09-21,97.45955439649802,100.53964481345592,80.38265112538723,124.89775427961706,103.31487895369801,108.66835087813239,89.21208751438107
2023-09-22,95.79976015028895,100.21398431626191,80.4467364273685,127.67424089727193,103.34765575136444,110.17638182994378,89.579152663677
2023-09-25,94.44236260216981,98.09198317679503,81.25583623542532,128.3268180849625,102.76205024051987,111.38657214326616,89.14875851124499
2023-09-26,96.51343292856613,98.16662024824656,79.7163328507409,129.2967629681417,103.44791435462359,111.94043558986499,88.94891634047092
2023-09-27,95.31698049575174,98.20134500429128,78.1895615965068,127.2849650699036,103.20074106597987,110.50386051500472,88.31351313309968
2023-09-28,94.31498817239522,99.27315921818007,78.4353088279073,126.29259180229306,102.25052267499952,109.08977117145295,88.20651603256489
2023-09-29,96.10191603200377,100.49938202980975,78.46110506521418,127.91682000279991,102.00735756937567,109.71692636208152,89.92487806921311
2023-10-02,98.97427079207726,100.74366586313957,78.62618563731559,128.33565291702698,102.27891498433934,108.29391232712047,91.21553567941277
2023-10-03,97.86062368517186,100.28094714321354,78.29498275988685,125.95331504605814,102.65279681971418,108.09314088042603,91.57607242460998
2023-10-04,97.5399238437157,100.80896894995561,78.84840307787856,127.31880570098242,104.64107705233434,108.46578476706397,91.5895403488811
2023-10-05,97.91280375714878,100.31830220864512,79.61905502793181,126.67900839870474,103.98504463217341,107.28178049286336,92.40296701980343
2023-10-06,99.65999089227479,100.35703992256589,80.03733969064922,128.53092847441013,103.95023765775608,106.23102590947411,93.49040331428878
2023-10-09,98.72080659741684,101.39214165059258,79.86078947556734,128.46945953577287,104.43590563628133,106.17354810255407,92.75490728814968
2023-10-10,98.5183625096582,100.86851894800222,78.22647094888899,128.7842178530069,104.45321945398732,106.7523327587871,92.72018740095956
2023-10-11,99.32688980339131,101.72515957448765,78.8620761813004,130.363645670315,103.9731953588751,107.93472995005466,91.08258640701965
2023-10-12,99.79958138074058,102.45756125022763,79.8634053478985,129.25056568379975,102.4157549008331,108.63538970442079,92.14815470272934
2023-10-13,99.46466226971434,101.52456187131406,80.41199256495126,128.02485464252484,101.93467955606104,108.758931182535,94.10845573269016
2023-10-16,99.3713853393601,102.55914939109287,79.73964596237973,127.8246544632119,100.88640566469154,107.99358690776768,94.22153151492202
2023-10-17,98.05369534306409,103.31942085122472,80.31085930390738,128.93793515515358,99.19911775923887,106.88599240915192,92.27734175179472
2023-10-18,97.85957107908992,103.46616196327716,81.03734866735904,127.28420148044847,98.45231627943583,106.38387386861505,92.8780675900291
2023-10-19,97.63827983474947,102.7214942966731,82.3433998225819,125.22874778837567,97.465787118115,106.86361121903303,92.07897567559601
2023-10-20,97.90438379637104,101.88343105214628,81.65778871013103,126.31505928621525,98.0756657773518,107.26684377069422,91.50678711469857
2023-10-23,97.4011536129624,101.37765491688013,81.50567587419052,125.60593088942117,98.70644062778364,105.07985417819445,92.11878721068264
2023-10-24,97.90067456689636,101.96999932888808,82.1498797717675,125.16429236653049,97.85740871532008,104.29921199615765,92.39052691256265
2023-10-25,98.93673426790654,101.04059776233181,82.22994101586642,122.91082706428679,97.64213581748649,105.60533410220829,91.97744307757473
2023-10-26,99.13027471830547,101.52423278197584,81.34881002010981,122.1279561594979,95.88280774396955,105.73130662592456,91.41844896475567
2023-10-27,99.51938560795088,100.31146156974656,81.71947687568178,122.16757198114323,95.44816197539629,104.28535539620889,91.57017949144931
2023-10-30,99.61213643199022,100.14701691261807,82.22661103117936,123.35882955097036,95.86808314564759,106.81401617309223,91.23248344128609
2023-10-31,99.65207335602643,100.29699686752875,82.33189793392796,122.460082535871,96.70087891198115,106.8258286060392,90.26218847169318
2023-11-01,98.97519592094261,102.82073700022293,82.54589676541299,124.5564318690318,96.05222180100952,107.28008998516403,89.99850045653409
2023-11-02,99.3286664916821,101.45485263623459,82.36556129163174,123.75617769771272,97.1067189667244,107.75265028796433,90.3407773432234
2023-11-03,99.27178077290188,103.00052070237373,83.62564182189016,122.96286546202113,95.68424444435907,107.40023505429039,90.21609970964379
2023-11-06,101.4121627523032,103.19624510247476,82.90897104800507,124.91780718364045,94.53568403491315,106.66431220901758,88.98544474612308
2023-11-07,103.06157047488492,103.66288947343448,82.4564325834399,125.23232096460217,95.24704507727786,108.99514976739337,89.90589034346111
2023-11-08,103.5013904341694,103.82716752698255,82.49848413821867,124.59273931796655,96.89086122062854,110.13814509876721,87.51194917357894
2023-11-09,102.75571524633236,104.33166738780922,83.26010137742202,124.44937434209558,97.40908903562871,111.09156980231667,87.15705268186551
2023-11-10,101.65963889682006,104.21312521801877,82.05549015980492,126.19517762233528,97.4087555205959,111.77832917815884,86.65283296114679
2023-11-13,102.91895043360506,105.7818109002058,81.01973444875628,128.1103197015398,95.33187850057,110.7067188856141,86.8160488105698
2023-11-14,103.23100889751005,105.34217629305593,79.41724015431572,127.11902262482626,93.46058447441037,112.17496438090222,87.33996233263235
2023-11-15,103.76935705802066,106.58429977945023,79.47499368542222,127.11592882688988,93.61904980754305,111.2776587084727,88.36498243528044
2023-11-16,102.01550952496208,105.94208194778211,78.62261409378887,127.28148660631564,93.32175560007295,111.6379868211487,87.77280513273546
2023-11-17,103.00723625935684,105.92062889246496,78.3521859382153,126.08277839976559,92.3323814114741,109.86666307512729,88.32450063497822
2023-11-20,103.51778607628306,104.83318830748725,78.90366279013234,126.06300380045971,92.42987359047758,107.69023248464929,88.53303182929295
2023-11-21,102.41560947270673,105.353424039185,78.43044827088683,126.12015210939931,92.57337259456952,108.07676916371065,87.06546697460331
2023-11-22,101.97461290026565,106.92973118700122,78.64350483882241,127.61745235938047,93.48917984468011,107.24873978957412,88.7715070706723
2023-11-23,102.28479814826177,106.88979378434544,78.4398166532908,129.21935489497747,93.65442974525526,105.1785236671902,87.53843735080999
2023-11-24,102.37942136710312,106.72223046033832,79.00039141404811,128.8461802642836,94.84990288733553,105.79097642961256,87.94159963314846
2023-11-27,102.12157520971681,105.58151540466683,79.40839457070433,128.62224311229627,94.89543610349288,108.1010064056503,88.32052732073934
2023-11-28,102.05676056731853,105.38184639150394,78.89238832579535,129.53131718089756,94.82397355316601,109.65747424809844,88.59973980815802
2023-11-29,101.84065245306482,103.75812230266321,78.79095714540088,128.82704894084688,95.87692950837143,109.41942769657791,88.19789990096405
2023-11-30,102.036948307228,102.85638176638349,79.64949269976016,129.6394583873209,94.98138983482413,109.47288700674144,88.96612493708338
2023-12-01,103.59094325939566,103.13115460529114,79.99542423058902,129.57736755052,97.73164931680225,110.49319926163905,87.62374333505811
2023-12-04,101.00634345140698,104.54228763074215,78.91724843812449,128.37865637029202,98.13833110299332,111.7847619604024,87.60111410611758
2023-12-05,100.80770776872751,107.56375746815043,79.46812484820508,127.20701295293344,98.55219613028629,111.44596971750202,87.14339403952016
2023-12-06,101.02620542968039,106.97743385133403,78.64231314243531,129.11279079932362,99.11068714178415,111.52866846033278,86.58979688797427
2023-12-07,101.3662182994638,108.5673714388494,79.79293928711904,128.962563244051,101.02910486108054,111.90919932322274,86.99663742812241
2023-12-08,101.03032678521926,108.87587152955183,80.64654859718584,131.1479002343565,101.87369038759005,112.57577892830544,87.97425836294295
2023-12-11,99.31071982441182,108.75481703222518,80.91302914648834,130.52820493298208,100.29172174306338,112.47104614704672,87.70787547040622
2023-12-12,99.67685205005485,109.27000267401432,81.07277369715918,130.96123785459022,101.7499019254801,112.38100949195862,88.43063915459626
2023-12-13,101.45415038948727,109.38142358695058,80.93585031369825,134.18616843280898,101.44420010480735,113.98801277677417,88.51003301759275
2023-12-14,99.9498301980181,109.5460523389112,81.51948806098753,132.8278972931938,101.59359028201666,115.42125225913182,87.75848834345211
2023-12-15,100.8572995665481,109.14330008997055,81.2502848687756,130.38298266751906,100.34235667321714,116.02000168294857,87.56742516983813
2023-12-18,100.56672021687814,107.6710345083774,81.47449495952627,132.12415401730857,100.91210857299757,118.07897676940084,87.3404946103173
2023-12-19,100.54527730803164,106.06417653271716,82.22088700917439,131.08866813365316,100.29703998704498,117.67060496017221,86.76884355064351
2023-12-20,99.53199610990828,106.80201557023976,81.79297045984293,131.11396234398882,100.43772456040739,119.64379723598681,87.1762944437942
2023-12-21,99.23934907397218,106.54951405671733,81.32304045365137,130.40013756964802,100.19285605612616,120.34277468140317,87.41604990197189
2023-12-22,100.57815084321302,105.95864842813121,80.3896729476371,130.8026020643439,102.18112944047577,124.39405475012873,86.0709887331236
2023-12-25,101.20635972987976,106.0100568015876,79.5703069147669,129.61700285888176,104.26853308587256,122.96866520640542,84.69504896652332
2023-12-26,103.01604101501083,106.89887430579338,78.15992447402228,129.4357435679552,104.35877813067749,122.17276089719648,85.08952952678294
2023-12-27,104.27783558031929,107.13470062291846,78.76394404935712,130.07129492128834,104.46734443238694,122.7345746800693,84.43239259031581
2023-12-28,104.77861542658637,106.4767208503007,80.23376808881808,128.81788126553295,104.11958553125362,123.27238692769768,84.7216805811665
2023-12-29,106.66456939967254,107.83360097330326,81.41811279626535,127.9703752072696,105.3196658962162,125.75025346812394,85.42005025707275
2024-01-01,107.17671097225188,109.59383931206158,80.13693983926954,127.57762018179686,105.01581560736864,124.9625481733789,84.37501486678548
2024-01-02,108.11104122377225,110.18124909419737,80.75222097100574,125.81804937973007,104.61611374863757,126.1489388175159,83.22567989982441
2024-01-03,107.83401523051306,111.30379602500614,81.9415779657255,125.33763813239244,105.68717161657683,127.67498984932185,84.66482868499114
2024-01-04,107.94896909020333,112.73985132524255,81.60074809029656,125.53682807645518,105.16184333657903,128.62926748784008,84.9970013386701
2024-01-05,107.24161455669578,114.06676753432856,81.71625192120433,125.0862722096095,105.16420421023554,127.45003531773868,84.67526860890518
2024-01-08,108.35146058555661,114.81532280016368,80.1238829257813,124.79718654693433,103.5557246696705,129.3086259175267,83.92169539566842
2024-01-09,107.12508516406038,115.5505872956917,80.37002917068843,124.82227121690119,104.32925105889208,130.96043377107233,83.52782065967575
2024-01-10,108.00966083924794,116.19909139322857,79.55158967159616,124.05604764886937,106.41647905667149,131.80072074075758,82.57228029506749
2024-01-11,107.84706564942417,114.97694710436086,79.74245173258628,124.96629817028966,107.22963936072969,132.1231665376036,83.33829407288118
2024-01-12,109.16130336271861,115.83177000372984,78.53858705395987,126.82445263809228,108.85216624434062,132.47522508713053,82.72655449620855
2024-01-15,110.02804915282358,114.31762291660745,78.99769233469576,126.2873749608217,107.97823373363265,132.4239196965884,83.66962351392083
2024-01-16,112.09444637670633,113.45822932461247,79.84312466646578,126.9523787862772,108.27701642719707,133.3285177468338,83.36843007621374
2024-01-17,112.96178030076175,114.9929010307585,79.25194612389514,126.69921282439911,107.30350460924328,133.42339453309714,82.53613517848676
2024-01-18,111.24434980836013,116.0095595839725,78.38736419698988,127.21400510208409,107.10221463413463,132.34898236366485,82.2179118242767
2024-01-19,111.21436996685756,117.79508897288238,76.74609555952443,129.2732709427551,107.9756533971992,131.02083065800974,80.12048113457494
2024-01-22,109.96251421632688,117.52250380341683,76.57252857602056,129.98449038288288,108.12889376838189,130.09122832423662,80.05579508885394
2024-01-23,109.43784137904483,116.22260358004317,76.15893740923075,127.75073636835512,106.65481228358351,130.43268671915428,79.95169487769554
2024-01-24,111.14870770659797,115.98988355772289,75.01681168203422,128.38338075643253,105.30356508798997,130.44970168185753,80.64606930916862
2024-01-25,111.90433470528731,116.1547425419707,75.38757184158021,130.027970753011,103.90070004241214,130.7832225296437,79.17075823675184
2024-01-26,111.16938704910413,116.29303583948251,75.07913780153083,129.79205920619486,104.45435290186109,131.4924313923249,80.12802596409422
2024-01-29,110.09216448400893,117.66598576131113,74.30552936000176,131.14321539240495,106.6752429973861,130.72241228190177,80.820582986658
2024-01-30,110.17232103168126,117.28856634188453,73.92415567344263,130.29339835740632,108.18185887190681,132.70553968981713,81.87159527450352
2024-01-31,108.88367313113247,117.74928044241004,74.75025993593275,128.42350385126687,106.19253744321068,132.4036986006979,81.86118074347793
2024-02-01,108.1986284848266,116.63756017690416,75.23240525694906,128.65637833766033,107.7554811490995,131.88381008300382,82.72847530313742
2024-02-02,108.58016904065444,117.21085862926346,75.16470696315173,126.46686654146345,108.81275935109214,132.57455556501662,81.55286195141109
2024-02-05,109.88582867771855,117.26139742356678,75.66175756217919,126.21447458811772,107.1870674111852,130.21410648768423,82.1693119604449
2024-02-06,110.60104310688237,116.43200742670203,74.81839140164885,127.9003009744619,106.90532026103199,129.24046309509066,81.57071158778297
2024-02-07,108.13891226306535,116.20422247689275,74.87255714440579,125.53108695590456,108.12617253914907,130.56686253654118,80.26681338057328
2024-02-08,108.511948635964,116.03680488843386,75.0129416080176,123.98473643556274,108.76647411330622,128.3692957342417,79.40130845618154
2024-02-09,108.63358657434672,115.77004732592506,74.69120057447225,122.76084858925248,107.39484621210187,129.8638994625682,79.43746900753887
2024-02-12,109.12778458038912,117.88614495733141,75.04717169041055,122.73222426928683,108.09598858982439,131.89396977191404,78.81687839189838
2024-02-13,110.95021952790385,117.81726534897845,74.49354945588965,122.33311514899412,105.85228766420383,131.46015305678515,79.14549773637181
2024-02-14,108.72798853742576,117.57728526598213,74.90425846368882,124.10638479502569,105.65894300112006,131.89707911605163,77.75831778426249
2024-02-15,108.13043295548181,115.18290633368575,75.34890041588325,125.34659032145706,106.91091906427505,133.4347755301166,76.15224430363651
2024-02-16,108.81479125371798,114.20319581639899,73.21188221520488,126.01933561376546,106.97336708806505,132.86650385867424,77.23544048979278
2024-02-19,107.15017232847947,113.94872277304403,74.11817583705738,126.2534829595898,106.48355097280225,134.0781245332718,77.96783943157813
2024-02-20,108.78688889610706,113.21515333638466,71.9221629802423,126.80163716853004,107.47776455226618,133.2345569493499,77.18487038269677
2024-02-21,109.23203562513042,114.83623800505069,71.50904707867508,125.76362207968816,108.57394949079682,132.6527933065256,77.21343434398304
2024-02-22,110.20477506475383,114.69285375313703,72.27493977358863,126.89706339102973,110.0496799647082,131.64932694059863,78.03586529576096
2024-02-23,109.62120039413435,116.2266496282494,72.07480855679151,125.54393673160655,111.06052513172146,132.15404443073095,78.39503047710426
2024-02-26,110.56111300662965,116.344917648757,71.05418304882548,126.64774365836217,112.31293886851195,133.74672987655637,78.54272698658895
2024-02-27,111.79346903595251,116.4348030152381,70.30938976116332,128.2101847735586,113.1843785618946,133.55412236202358,79.43938756871705
2024-02-28,112.09894544032836,116.37800082731766,71.06354056620654,128.53222251388502,113.53071807853215,131.91982016473494,78.89258041510732
2024-02-29,112.40696836287334,116.42898119232161,69.73897676986022,128.35726402705194,113.67784582721391,130.55142974806634,78.94875491965705
2024-03-01,112.75635766228129,118.49484217198676,70.55900288002783,128.92367985600183,113.4538262506938,131.12004020023315,78.9662450810059
2024-03-04,111.83179492551591,115.82417707589838,70.5483477941207,125.3369131343335,112.13149600033687,133.61391437069733,78.78265537844985
2024-03-05,111.71160830146914,113.57437048910847,69.74001844884438,125.76662396117024,111.1098263751702,134.19468989375284,78.50755075398558
2024-03-06,111.58597826506964,113.00433271983057,69.36227661217968,125.67440294258377,110.84124963288502,133.72997964128845,78.59621086822601
2024-03-07,112.05942802186917,113.06596839174641,68.68775273523339,125.66104683471902,111.15365415211329,134.81244677150463,78.65471410336956
2024-03-08,113.23072830382459,113.89448888188527,69.31304747033371,126.60265774811607,112.81187876415648,134.54376587606643,77.86552411707083
2024-03-11,112.08328595709641,114.4803686753906,69.85051382227275,126.55864702081576,112.8098512958436,134.08939317636822,78.52375952670162
2024-03-12,111.98804552977131,114.08695223370138,68.68740371767534,125.17387177309445,113.99315837535977,132.86347532986764,77.79190648721743
2024-03-13,113.70492149471072,115.30160339676226,68.43811520266996,125.04700645722109,115.27626927855906,134.80193974464817,77.65337878072974
2024-03-14,112.90771486620852,116.54218232494915,67.8770549029938,125.18157372461016,115.05578767235964,131.47470937764768,77.45539767935806
2024-03-15,112.02793975385572,116.80359696180335,68.78826422707262,125.37567275714498,115.78835781062504,132.58091005695076,77.76436501271773
2024-03-18,112.29971952509372,117.98062800634834,67.8929473589345,125.62908628169805,115.55293568971099,132.0202937924866,76.16425465361797
2024-03-19,113.29728627790195,118.35006606594601,69.01849085900264,126.99243228156743,117.1376924707836,131.53227309827128,76.87658561088612
2024-03-20,113.35556558738259,117.73449699833343,69.02311888375505,125.67097107992356,117.9320410142216,133.83067692188274,76.38844553410672
2024-03-21,114.91802896016266,118.60637441647988,68.25305266116537,125.94233650082067,116.58302701397749,132.93151688176192,77.35700081660586
2024-03-22,115.95324185424917,118.7851457733331,67.81947657833862,127.6284683690273,116.81820744731968,132.08338047158847,77.01879107170953
2024-03-25,116.98026239057853,118.83426152205104,67.30491266220177,125.48388417740375,118.80696884773481,131.96403865226293,77.0119801500591
2024-03-26,117.67733007942462,120.64583832861173,66.4790623651013,125.75980828204976,118.63929496816543,132.5643151310904,78.53142447877359
2024-03-27,120.49676656280701,117.77200288237259,66.56875444818883,125.07580821361456,119.21932995046393,132.03266671089534,78.3452604091972
2024-03-28,120.2979163255306,116.16060213537833,65.78265222166291,124.66285274706628,119.91986090260562,130.02292456889234,79.35361259436445
2024-03-29,117.95887883216744,114.83577111998872,64.38962369859395,123.58940735112071,118.73064793584712,128.95374780703273,79.41636252243816
2024-04-01,119.91445611604559,114.46515161886516,64.17127834106373,123.4294000570436,119.38631078883462,130.66896424853525,79.77886441609849
2024-04-02,119.41461875086232,114.21976345765815,63.049943781645325,125.773401776943,117.78090871615127,130.81902799279587,79.86663637762057
2024-04-03,119.59134025574951,112.5560236647405,62.602521827730904,124.24278385741192,117.09317106623207,131.46304364913777,80.5788908100551
2024-04-04,121.2162256718875,111.49720301267871,62.06079897653098,122.84722198650387,118.40692174988318,131.17227861742035,80.06040389555302
2024-04-05,119.33722923790948,110.58573347862573,61.54707766589349,121.30671098773504,118.87764184839793,130.36218123149595,79.30815123700461
2024-04-08,117.90000763524502,113.38230398854992,62.81613727812556,123.46976679552077,118.56365226674342,132.62058150754075,78.8348494756712
2024-04-09,116.07355592298352,115.48986175664169,62.87672850429276,122.9494045676576,119.14182336873564,132.4241941559447,78.94506691522021
2024-04-10,115.20149550966154,115.06132590137173,63.056416725950996,122.96706252534445,119.11788750311165,131.89111071533353,78.80244838337896
2024-04-11,115.75537128646212,114.6896084093376,61.97095740153884,122.52176721541697,119.1805343723435,133.39812621171495,79.39590685668391
2024-04-12,116.41029478080362,113.42449599811042,61.591644182713054,121.41864827115776,120.01390659002706,132.49096884000912,80.47077966481976
2024-04-15,116.77905332191143,111.32524788972778,61.74909016648574,121.18193004764404,119.1917984019347,131.75803996574825,79.7212160806514
2024-04-16,115.18690356583483,111.23969372294577,61.1441353842069,124.24748291735584,119.28759128161295,131.82426064721173,79.16990677954142
2024-04-17,112.60149842354461,110.17926886836248,61.72657680553323,126.03959653170666,118.96325084872244,131.87735710446958,78.07218656797227
2024-04-18,112.70779211257809,110.12986396050381,61.01304017578704,125.01912649947275,117.13868740832056,132.27306913472776,79.70542071195702
2024-04-19,112.22219597647707,108.42494608041144,60.862909717572734,125.88168761238754,116.1118601056017,135.12296047406915,79.98061496919637
2024-04-22,112.7840193212236,107.64496468452565,60.53147253355723,124.88923830094802,117.99427450952751,135.63231586274998,80.39743845193682
2024-04-23,113.62393648722798,107.84820387648126,60.65527727363145,122.73942036754654,118.49648946028381,132.49794356710441,79.35887061999738
2024-04-24,113.82664201773818,108.2871846189982,60.292139749130094,124.0467714605526,116.98520248530568,132.98417211581372,79.38969166170283
2024-04-25,114.7410600425584,108.78370297373262,60.1530896315298,125.54441648225148,115.24311133067937,133.08778052160312,79.8269376260981
2024-04-26,115.05037219190592,107.39962006690726,60.03522694151112,126.91532536192184,115.15997740688297,133.19888866029373,79.65728022076652
2024-04-29,115.70810673245155,108.36482045857021,59.619793703538605,126.37093140078035,117.0187449118454,133.58031237409165,80.55099733201433
2024-04-30,114.94157616793261,107.54414181834682,59.933676954330494,126.21082523425943,116.84713634001172,133.5954368089381,82.4678732485643
2024-05-01,114.78121657455902,108.27020102239283,60.100757802506436,127.21154131091545,118.43171491900965,133.57858869060252,81.72322016727838
2024-05-02,115.05331306145902,108.30199525361624,60.07154755371404,127.76164004432118,118.89679605488446,134.45377048124726,80.92455505833021
2024-05-03,116.0476517299891,106.8642889881751,59.837450513367955,127.31062496038057,119.50621296505493,133.78039577566588,80.24943656141731
2024-05-06,115.63786861952048,106.56953950799712,60.34011671429846,125.31608778893602,117.96773516438974,132.57158381338326,81.58143571088378
2024-05-07,116.28861465255515,107.00241053960917,60.22206573286598,125.50906659749333,119.12655143567412,136.69614860456838,82.46923260942884
2024-05-08,116.02628618131037,107.7033853074022,60.06166909869191,126.92141255695317,118.77572667220595,135.77539251303457,82.39048916809962
2024-05-09,115.93635175739207,107.59467282556787,60.14863524616237,125.46065623285881,119.85323944148772,135.96580549649252,82.45359120237559
2024-05-10,116.94883590460263,109.29918365987787,61.2022907772537,126.31512883325911,118.9289540257445,134.0009408829193,81.81578273093008
2024-05-13,114.68691477803492,110.45012195848898,60.411595061794976,126.78531513232592,119.18736888689247,134.2107741498562,82.58024105451013
2024-05-14,113.25492057467716,110.21108625654212,60.90282898965088,127.79107536362812,119.65550384561163,133.0173073337128,82.30002580696629
2024-05-15,111.6332961701358,111.08533736456494,59.78458878135512,128.96182904084034,119.51913447414688,132.48302455540988,82.11910191674149
2024-05-16,109.1019970054447,113.29971423931273,59.93859650636851,128.12057455626453,120.05163376432955,133.92837837391102,82.6536143063784
2024-05-17,108.40785534126547,115.58908043582701,60.91451421142734,126.1160122204051,119.78014781085527,134.61586297754639,82.53138161247198
2024-05-20,109.26705062860378,114.22400688892276,61.2374028281028,125.49513840202084,119.05283227983021,135.43737525485605,82.37063024053872
2024-05-21,108.99980039198587,113.21584867806966,61.36652008483343,126.66658168754275,121.02803308508481,133.11285601219,82.4122998924463
2024-05-22,109.25929951596795,114.9555290690303,61.047968027319655,126.03230388469777,122.35317330188215,135.63483822305366,83.10361896676291
2024-05-23,110.5000669398154,113.79089836981781,61.091356310813495,125.21068780666111,121.47434380278041,134.08144964246637,84.51704087644104
2024-05-24,112.0217431891344,112.34080220942812,60.961941529466,122.99999533814956,122.21570061494877,136.20117988874338,85.04734007634733
2024-05-27,111.98910712169379,111.84066077422669,60.50887170440965,125.22483392333687,121.35992692120097,137.65471647388046,85.76758910473211
2024-05-28,113.56069680790442,112.3565676271167,60.3578635336912,126.31362851465636,119.97865913657736,138.50713252384338,85.63059565355225
2024-05-29,113.71083992959335,112.28648269687413,60.50191693918613,127.34079137660441,121.2739433016604,137.38290782597548,85.06066148768494
2024-05-30,112.8077172392121,111.60299098208439,60.06353260723508,128.63052442826412,119.27252306485796,137.64637183043575,85.65302384663656
2024-05-31,112.18404128581156,110.89743064635691,59.60503560910728,129.4262507613445,120.43130937734516,137.05450030968345,85.83414923853871
2024-06-03,110.57957342825078,110.15432699652403,58.82327595855001,129.16206558005535,120.17539739841732,137.1491548202005,84.65554831344015
2024-06-04,109.64567657653888,109.23344168391695,59.07718897015361,129.00230818826924,119.9694173128753,136.8616186255573,84.41203231042081
2024-06-05,109.29753888865221,111.79910862289218,59.42399547915615,128.50330880872377,120.51019639912717,134.1534410436822,84.37582982654851
2024-06-06,110.2234565134935,112.17708048161433,59.58564644070351,131.9868189329939,121.26113430133991,135.7211032524744,83.97980938235476
2024-06-07,112.18142495581492,113.22152399391369,60.187604058490784,132.77569242830012,120.31134484198678,135.6653236315834,85.26753305920089
2024-06-10,110.68580601912963,112.71421160599262,60.264613750359885,132.21417914609552,121.2264372786369,135.06322379402425,85.71194108426572
2024-06-11,111.16592288033216,112.54981768914982,60.52552665346972,132.88420962113145,121.41250556821505,134.3622782458252,86.93179980498287
2024-06-12,110.0592048095061,111.79428124039275,60.73399425560426,131.60032065741217,119.94500387180555,134.8987256638102,87.19597342807329
2024-06-13,110.62713664278061,108.91233846220618,60.702700008394764,133.64867421136455,119.78932703157568,133.75192166496,87.30188300133236
2024-06-14,110.52641596776948,107.46478705184903,60.40548789412396,132.82119586486067,121.50402404954745,130.8216568645756,86.52263480499714
2024-06-17,108.56461141567475,105.57874206442828,61.78258237487824,133.54181984464753,123.60776046224909,131.40790915911268,86.56757727355784
2024-06-18,109.62094525283659,103.2712691275738,61.52859193864387,135.02696001920052,124.54745582219498,132.14467243230402,86.61351695698879
2024-06-19,109.00333253189002,102.08498138874458,61.144700793447186,135.60173193249346,123.12294138766404,131.9338957585702,85.47165064025506
2024-06-20,108.46629212630334,103.48794930289276,61.43522068417513,135.78419822403916,123.7779765071114,130.48026361903965,85.04576087023065
2024-06-21,107.35508900737385,103.48335850573636,61.614783992551494,135.85319695255433,124.88559244073036,130.6486075569523,84.80518194890453
2024-06-24,106.69764599751004,104.86947168414638,60.77958296909084,135.83086303284014,125.84552182992743,128.80066934251155,85.19062940348175
2024-06-25,107.19804382748661,105.34348278026751,61.49037808640704,135.10381362024327,126.88798386496565,127.535365734815,85.61880515233932
2024-06-26,107.03817613989186,106.21356847266985,61.45706266551234,134.55171703394754,127.4007093774063,126.63218775740874,85.15658690110374
2024-06-27,107.43351350482058,105.3031037579714,60.8024115591329,136.61196600093442,127.35942251919003,127.75650094242341,85.5910273165337
2024-06-28,107.86618118457308,105.89863930223096,61.55415110275813,136.51836883742823,126.63760618646577,127.34500859706479,85.46950684923561
