,AAPL,MSFT,AMZN,GOOGL,META
2023-04-12,101.03032678521926,115.61751243962067,74.19555241203986,116.20138509072868,154.10714926178207
2023-04-13,99.31071982441182,112.86345386571477,74.65837532237298,115.28552829062701,153.1347763366358
2023-04-14,99.67685205005485,111.3192137287001,75.04506065862148,115.78974355680576,152.4714888169319
2023-04-17,101.45415038948727,110.0495995544839,75.08610662374281,116.19058218532348,150.1301660933413
2023-04-18,99.9498301980181,109.69442688234577,74.52507752099594,117.28064998341232,149.05667079024062
2023-04-19,100.8572995665481,109.4592661078513,74.65182553740426,118.21365438131525,146.5904399578305
2023-04-20,100.56672021687814,107.86486833277007,74.6295835139359,119.61781024170878,147.57855681348013
2023-04-21,100.54527730803164,106.85017763471517,73.67048523397338,119.66337129236089,151.8294110366551
2023-04-24,99.53199610990828,105.97669669536711,72.62317775820753,120.07508200542057,151.33422582119863
2023-04-25,99.23934907397218,108.65671061212363,73.06399182757211,120.73914204310883,148.89230025740417
2023-04-26,100.57815084321302,110.67642873788166,71.21594745061265,120.95867211617363,150.29848609708017
2023-04-27,101.20635972987976,110.26575357275456,71.39093351181604,120.52738534648135,149.26958621408772
2023-04-28,103.01604101501083,109.90952867221371,71.07886598390418,120.17542689514484,151.28227217204324
2023-05-01,104.27783558031929,108.6971441260997,72.04367376186995,119.24461625843863,150.91656786307732
2023-05-02,104.77861542658637,106.68538932670334,71.71771821560357,119.79634192538882,150.02605762583096
2023-05-03,106.66456939967254,106.60340092097623,72.22113092699567,119.73165119572815,149.8192280450695
2023-05-04,107.17671097225188,105.58717288099922,71.96382317106469,118.98783501501381,151.01923133904364
2023-05-05,108.11104122377225,105.53982709080816,72.07455131979822,118.24973814230344,150.73645521627657
2023-05-08,107.83401523051306,103.9059674654707,72.63663316582058,116.87381232713521,150.04957436047476
2023-05-09,107.94896909020333,103.15849444865705,72.3303504834554,118.07065766869923,149.81143738470627
2023-05-10,107.24161455669578,103.35326295563317,73.08399347810892,118.21079342768132,147.9772975930309
2023-05-11,108.35146058555661,103.77394768178563,72.39030608257958,117.24214547875896,148.62542036682783
2023-05-12,107.12508516406038,104.24977194435692,72.63292453107213,118.24123394234051,146.0518823931847
2023-05-15,108.00966083924794,102.92337540292398,73.33549409584603,117.6274474552881,145.4628464139612
2023-05-16,107.84706564942417,103.84834778353658,73.85067116174854,116.03100022129513,146.6303149610542
2023-05-17,109.16130336271861,103.06187371854219,75.30974528435213,117.26890389527172,147.13419151457566
2023-05-18,110.02804915282358,103.7576719343666,74.76689095561026,116.68741019556722,148.06453759471077
2023-05-19,112.09444637670633,103.78814103280307,73.77232492001937,116.25774440482837,148.027458478763
2023-05-22,112.96178030076175,102.41035606871334,73.0716384892015,116.35216078382635,149.8290906203953
2023-05-23,111.24434980836013,102.12789127620032,73.58526006137633,117.73629709001538,151.28148500879706
2023-05-24,111.21436996685756,102.54272093444217,73.9821585985591,117.80700399628618,152.01871688053703
2023-05-25,109.96251421632688,103.2144801932607,74.08747804031515,116.44936634288736,153.49670613768217
2023-05-26,109.43784137904483,103.1102986740724,73.28947130859238,117.13127623465978,154.71478791905545
2023-05-29,111.14870770659797,104.74376821864573,73.88321221139789,116.61121206574884,154.09799154998026
2023-05-30,111.90433470528731,105.84673724683927,73.01307870018438,118.88119907819,152.10175226886355
2023-05-31,111.16938704910413,105.61766417124691,73.89373748033718,118.92742940554135,152.8035853764448
2023-06-01,110.09216448400893,106.4554778891297,76.06608222383095,116.34537232079497,153.70178027536184
2023-06-02,110.17232103168126,108.57756307175175,76.37588285479146,116.80860783542235,155.44919425462095
2023-06-05,108.88367313113247,110.77151214095527,76.85327297827956,119.14994510493307,154.06209577055702
2023-06-06,108.1986284848266,109.4633326796769,76.50602229665552,121.09095358041886,152.73301999936595
2023-06-07,108.58016904065444,108.4971928931811,75.16361925233569,123.37783652769896,153.49844435828967
2023-06-08,109.88582867771855,110.16436618344414,74.74184682337356,122.17493202005176,153.45061096974752
2023-06-09,110.60104310688237,109.04827543204165,73.95902187030818,123.34377933585357,150.64425747180553
2023-06-12,108.13891226306535,107.6586169640401,72.92570152699871,122.50544344753294,151.2708937922372
2023-06-13,108.511948635964,107.17932062521017,74.22230674426069,122.82964056887921,148.55392133903084
2023-06-14,108.63358657434672,107.67372530429434,74.45488415613984,121.32450738745648,147.21519582550502
2023-06-15,109.12778458038912,107.6065614020296,74.76801869185911,120.59336634654369,149.2782847985459
2023-06-16,110.95021952790385,106.95155653048285,74.56714631651933,119.82853073668475,152.08826413058262
2023-06-19,108.72798853742576,106.2754028228789,74.46813393603921,120.95848205326322,150.31069827479996
2023-06-20,108.13043295548181,105.5632705465507,75.21997406865873,121.9796898708832,149.87634063442962
2023-06-21,108.81479125371798,104.6807662632632,75.22573830683965,122.36675842517792,150.00022341905364
2023-06-22,107.15017232847947,107.13950030119099,75.65627438833438,120.77369890742922,152.75709613240954
2023-06-23,108.78688889610706,107.50171889640359,75.53833936447066,120.44607509454815,152.06687076625812
2023-06-26,109.23203562513042,108.50263167092334,75.3104425602454,119.59858117371918,151.40396402476938
2023-06-27,110.20477506475383,108.01646325323222,74.28801721075547,120.69150396213597,153.82856664022978
2023-06-28,109.62120039413435,107.85892101233205,72.86235929961128,122.17074121122037,153.31442640842232
2023-06-29,110.56111300662965,107.13487411628554,72.70110277865885,123.51757335351516,154.4874563347322
2023-06-30,111.79346903595251,104.37304611108169,72.77129079699442,122.63730336587797,152.28312833607575
2023-07-03,112.09894544032836,102.98582633199487,71.8700925967794,119.37095517648928,152.08341408188113
2023-07-04,112.40696836287334,101.17838868793079,71.87406362609646,117.32716281558824,149.6401151202805
2023-07-05,112.75635766228129,98.96708753841081,71.94147899975376,119.05464217800939,148.12830753421116
2023-07-06,111.83179492551591,97.8302423782199,70.43518440462597,118.62532733009658,149.43639555903454
2023-07-07,111.71160830146914,99.17473683002683,69.82147800167124,117.78521689746495,149.42159403271518
2023-07-10,111.58597826506964,99.17033736996514,70.13446367704445,119.78391042689364,149.00513124227558
2023-07-11,112.05942802186917,100.49867956450511,70.43461949111047,121.35752882744764,147.9527915667733
2023-07-12,113.23072830382459,100.95293463506154,69.65455853535497,121.43576741290643,147.68574715188333
2023-07-13,112.08328595709641,101.7867565451954,69.79292389512331,121.12843498401861,148.19038288148846
2023-07-14,111.98804552977131,100.91423854593575,70.5383617426442,121.0169255849737,149.714025834142
2023-07-17,113.70492149471072,101.48495311968775,71.11707264771884,121.34067005972508,145.8932971598276
2023-07-18,112.90771486620852,102.2680885802145,71.07776588093314,123.34712283357251,144.74273155354533
2023-07-19,112.02793975385572,101.72073963227639,70.77421989470484,123.91888418135014,145.0311959585176
2023-07-20,112.29971952509372,102.33242835983872,70.35834261204886,124.87178389615414,144.94585119821588
2023-07-21,113.29728627790195,102.95463899061643,70.71654493611318,126.3909881819771,145.589933465708
2023-07-24,113.35556558738259,102.43136523883007,70.88299793506347,124.9712140437674,146.03837037228587
2023-07-25,114.91802896016266,101.32825360083879,71.35908325219135,125.96852095620198,145.65207347553678
2023-07-26,115.95324185424917,100.17553520653573,71.48183628952988,125.64825228607977,144.9446850695758
2023-07-27,116.98026239057853,100.30234300275482,72.09833989720035,122.57528376332489,144.6471274298742
2023-07-28,117.67733007942462,100.67113884480815,72.19544421200807,120.0422431556856,146.37686981232596
2023-07-31,120.49676656280701,99.9164058631804,72.79329370427138,118.87381246274653,145.36742700175355
2023-08-01,120.2979163255306,99.98295769748931,73.45934024582566,119.55479039263723,145.3342772354672
2023-08-02,117.95887883216744,100.5952579419572,72.89986541938812,119.73880661240457,145.65923277431307
2023-08-03,119.91445611604559,101.25955034640997,71.62221938599333,120.00776224062784,148.00904412326446
2023-08-04,119.41461875086232,102.88437935111368,72.76537915321677,122.42099227107393,147.62426538116873
2023-08-07,119.59134025574951,104.24830853575308,72.98156451123276,120.92553763348238,149.10613455421614
2023-08-08,121.2162256718875,103.25097977506637,71.76967329764614,120.9407348723698,151.01484735695593
2023-08-09,119.33722923790948,105.0460245574961,71.28770088152426,121.35801594440605,150.9789791502226
2023-08-10,117.90000763524502,104.53153729724221,71.86882319794611,120.51596758464581,150.72144926713796
2023-08-11,116.07355592298352,105.67174524580707,71.69677654028148,120.59834036071528,150.28641243134302
2023-08-14,115.20149550966154,105.78591823287076,71.35912131639162,118.7316648033725,149.9624093482636
2023-08-15,115.75537128646212,105.39296822968322,72.39476523601519,120.46570318059031,151.30944688535698
2023-08-16,116.41029478080362,103.5463097875097,71.66920245623646,119.69525200469808,151.72006674201526
2023-08-17,116.77905332191143,103.41016916819757,71.12789455619502,122.2004766903615,152.1383119013058
2023-08-18,115.18690356583483,101.85084842091197,71.30692539847536,122.20967344846329,150.49619759361462
2023-08-21,112.60149842354461,102.88197578919397,71.61453115284709,123.52193356897212,149.10681345411462
2023-08-22,112.70779211257809,104.49616703802056,71.99966259184806,123.50550270088674,152.39828443257306
2023-08-23,112.22219597647707,103.70820989534654,72.68781858619813,123.51693510647736,152.1883850726109
2023-08-24,112.7840193212236,104.0634687251968,72.86144321445059,122.84679129031014,151.07424564343364
2023-08-25,113.62393648722798,103.35266520913126,73.24818275783169,123.04242554088549,153.3131253037206
2023-08-28,113.82664201773818,102.74623667596738,73.08779181906773,123.48370523437005,153.80729476050914
2023-08-29,114.7410600425584,103.58651670492655,73.16289029696989,122.56807879142858,154.7610067875622
2023-08-30,115.05037219190592,103.58803087963291,73.27091023084161,122.46388579623162,154.60934251007475
2023-08-31,115.70810673245155,105.44803491492591,73.45806156523003,121.76770691149885,154.1790876576706
2023-09-01,114.94157616793261,104.98273905938973,74.05736906604209,124.65025163858226,153.97942196852838
2023-09-04,114.78121657455902,106.07955272742038,74.49943245597186,124.588277520126,151.92570040318265
2023-09-05,115.05331306145902,106.22542045923498,74.56220007195657,126.57902827431103,151.8529037968936
2023-09-06,116.0476517299891,107.11694957672763,73.99092255435654,126.38219623722324,152.36403809127975
2023-09-07,115.63786861952048,106.68170138867639,74.07063241612781,126.76100911896948,155.27182291509774
2023-09-08,116.28861465255515,106.67150434551054,74.07950825038314,125.14710119158205,155.46758726491328
2023-09-11,116.02628618131037,106.59099894935835,74.25244957333165,124.6386971319607,151.94148770785435
2023-09-12,115.93635175739207,105.74584214704133,75.93942789244478,124.95135177209471,151.85948357527045
2023-09-13,116.94883590460263,106.490876492285,75.57294080925364,126.99967330277649,156.13963209632948
2023-09-14,114.68691477803492,107.22847140054638,75.92311500082852,127.33282678636017,157.56126185491553
2023-09-15,113.25492057467716,107.90997899747485,76.76937550431752,129.15865668290266,156.35130919517007
2023-09-18,111.6332961701358,109.62517075120373,76.87539184742174,130.04087661445652,157.34117275411822
2023-09-19,109.1019970054447,111.27008635974451,78.72527613004024,132.22735798542033,156.240484608146
2023-09-20,108.40785534126547,110.89801657593152,78.45960305687242,132.20218136174577,154.2012107722913
2023-09-21,109.26705062860378,111.35703073619972,78.74578668120395,135.45434616230241,153.72643388998557
2023-09-22,108.99980039198587,110.70904300686199,78.15052044143265,134.85237921192345,153.9287578202135
2023-09-25,109.25929951596795,110.77920529444907,77.9074410623959,133.87627793882965,151.13422190763052
2023-09-26,110.5000669398154,110.16085153347841,78.13286758835876,132.31898308655272,149.4671648935884
2023-09-27,112.0217431891344,112.00486271510277,78.82844025891056,135.49378779028518,149.54241897100323
2023-09-28,111.98910712169379,112.45793818750631,79.11201796734669,136.66330435249532,148.99285618978345
2023-09-29,113.56069680790442,112.2579084091339,80.1464788087862,136.2619397770288,149.64210440100436
2023-10-02,113.71083992959335,113.65131983581138,80.10243815243042,138.02975640876787,147.89458984044072
2023-10-03,112.8077172392121,111.25546120167125,79.86874559081413,139.0378516258302,149.014099157211
2023-10-04,112.18404128581156,109.08070088146798,82.09067739979643,141.85529441937467,147.3194466873742
2023-10-05,110.57957342825078,109.996260515208,82.44792110973704,139.7323987946895,149.819416484297
2023-10-06,109.64567657653888,110.10682758434356,81.88960168758385,139.41785227373026,147.32972407631544
2023-10-09,109.29753888865221,110.42709366674595,81.35557657006532,138.8300247578299,145.78713132850885
2023-10-10,110.2234565134935,109.01566160410651,80.62450072262091,136.17128129466283,146.4554462754742
2023-10-11,112.18142495581492,109.03394101749626,81.4157119651978,137.67788452988668,148.97277836704467
2023-10-12,110.68580601912963,111.2849816418468,81.1520457505926,137.36104456017136,149.50263589688052
2023-10-13,111.16592288033216,112.25087363616657,81.2879775410826,138.4361395695732,150.40664659037094
2023-10-16,110.0592048095061,112.48651805969384,81.26887006113064,141.79847401325947,150.4932108155279
2023-10-17,110.62713664278061,112.0385306611452,81.89827801911387,141.3549941872195,149.01604545573906
2023-10-18,110.52641596776948,111.64197590101195,81.24022646407181,140.817240893129,148.34677454271835
2023-10-19,108.56461141567475,109.33374975920754,80.40326633686155,141.04084474190643,146.61843136387205
2023-10-20,109.62094525283659,109.65965596590269,80.61605107297586,142.4971502096199,144.81345652120416
2023-10-23,109.00333253189002,110.63498551269686,81.13442665078871,141.7485723180276,145.45458344345124
2023-10-24,108.46629212630334,108.9490313422454,81.43724229997353,140.91336300499836,143.88755360402257
2023-10-25,107.35508900737385,108.27410288910193,80.81302501359225,142.46796215626304,144.4058382664558
2023-10-26,106.69764599751004,107.0709132134283,81.39493126678069,143.06563925249546,142.59514046690617
2023-10-27,107.19804382748661,106.08470123809117,80.82403566144922,140.2261193746029,143.07561396952744
2023-10-30,107.03817613989186,106.18391730979138,80.43577226486477,138.57370360444492,142.43509664854776
2023-10-31,107.43351350482058,104.03513077651358,79.71194671844395,140.7259945576889,144.51056068039958
2023-11-01,107.86618118457308,104.71803346180496,80.78821122002881,141.3492787494491,145.03712993112816
2023-11-02,109.3439055670014,105.55265132451417,81.33409241481336,140.33213730771354,146.8993424596321
2023-11-03,109.01332808810193,105.33006197442872,81.86038738233583,140.1492499257832,145.85181490789182
2023-11-06,107.45816108741435,102.79038136261119,82.92091460859682,140.22388058707807,145.9921091455273
2023-11-07,108.65457318413982,101.81196136337032,85.32041946810914,141.31587401051232,144.62464078149316
2023-11-08,108.33831910041121,103.11621108834015,83.90804937362245,139.46518385900046,144.08532362713458
2023-11-09,109.59643422198681,100.33119588735934,83.32409667519528,138.3526002324847,143.76565916454794
2023-11-10,110.061424077088,100.02312790364456,82.8453844257401,138.78626088595718,142.78300423446888
2023-11-13,109.96116250837606,98.88933835069166,82.17637369294492,138.70324354798552,141.11441232443792
2023-11-14,110.38949709231464,99.72806516711779,81.32813361446073,139.55451371182184,139.18943165945092
2023-11-15,112.60939170227809,99.09668542378671,81.117236542435,137.90433639579513,136.02495232356324
2023-11-16,115.01872315743584,99.53760716384198,80.16840108649377,138.45308295522287,134.64946920827938
2023-11-17,115.14460077307285,100.14209610141118,80.46963107289825,140.0286932235223,135.5512525232103
2023-11-20,115.3753403149021,102.03872486675441,80.54345421597051,140.76833693021126,133.45506519559038
2023-11-21,116.67042085268808,101.8725963684131,80.96420386131257,141.02069548195067,131.69433618867038
2023-11-22,115.73422906525555,102.29731446502551,81.40888455110675,140.94191005307013,134.1277344590361
2023-11-23,116.16680559058163,100.82969104251379,81.93403582802138,139.8260721562402,133.33004926675338
2023-11-24,116.1832294294193,102.07797702865852,81.66131532017663,139.78133693898798,133.81230214216484
2023-11-27,116.59513988122802,101.34513942246424,83.44534169703543,141.60994065003734,134.72844838093096
2023-11-28,115.67377017491654,100.81875217015744,83.67465619115153,141.49807263837604,135.67828344829132
2023-11-29,113.89514313678919,100.8366513105722,82.16351036777148,140.30071119069922,133.68193755838402
2023-11-30,111.60305160631805,99.31265950300173,81.376581352666,139.66763791555715,133.42676911602794
2023-12-01,110.40711205831182,99.57994119231729,80.00446961933653,140.0044332601601,131.33752136552656
2023-12-04,109.94583107585436,100.58824615216113,80.05035303758417,139.5382766594143,134.6439231164139
2023-12-05,109.6678095937238,100.92369655012425,79.98489444485098,140.27320441766977,132.56657003816994
2023-12-06,111.85777469060163,99.37253582913773,79.64295161112324,141.0649494503358,131.23722093826558
2023-12-07,113.14703065641653,99.2892872979779,81.2932349017494,142.38152501850257,129.93060807493805
2023-12-08,112.1085073622252,100.06880226566174,81.77345093998868,144.4806870872944,128.05167829710226
2023-12-11,112.54400520663597,98.24634847461824,82.40232181674453,145.98508113621622,129.84739265438384
2023-12-12,112.13163797542691,97.23497037356448,81.67131829972789,144.68544510001615,133.0845096378125
2023-12-13,111.85796331834517,98.1302679041176,80.89171675344447,143.44141548503293,132.50585671224619
2023-12-14,112.11029217467254,98.43503767881185,80.95386990568905,143.39011354913606,130.8200368977551
2023-12-15,112.85173183321615,98.8809429995694,81.12649121099722,142.80173919163414,127.97735824929264
2023-12-18,112.51451827325015,100.77713338346376,79.66628248037829,141.2418913171998,127.71641170129189
2023-12-19,113.76339168076323,101.2909436862982,79.55458347031724,140.67567221902934,127.36393498587513
2023-12-20,112.51667104153964,102.00031346210852,79.59761192276282,140.0657442962644,126.58773902992428
2023-12-21,112.56882229416907,104.84502858818962,79.45831938997019,139.18353211068197,126.91904083617234
2023-12-22,115.57752600210294,104.66296141592659,78.84616658279172,138.80020739026335,127.47256192905014
2023-12-25,115.88198737253632,103.8727371406968,78.45328435058441,140.50176496746792,127.93623470961701
2023-12-26,117.60181489001478,104.35978837968621,78.34598725800632,140.83830103853575,127.58345822128231
2023-12-27,117.75658676230437,104.86086149392837,78.44853087675624,144.42069334633464,126.23616859201601
2023-12-28,118.48986634217586,104.3517275625951,78.95599468426622,144.7250309435266,127.13033720807306
2023-12-29,118.46998162626396,103.32126572179594,79.84595612661629,144.36357530159816,127.19711565990943
2024-01-01,118.31558848088291,105.77790528446897,79.64312780883017,144.4273011698794,128.38345788278536
2024-01-02,117.4438925228389,106.16665724273953,79.31237669564459,144.85615197248524,129.45357281296785
2024-01-03,117.99753361571024,105.43421920069855,79.69212298057575,145.54622506791844,127.67713379114171
2024-01-04,117.04381487349531,106.44692954172137,80.21248665515756,148.65985552915174,125.90938266273051
2024-01-05,117.87257913205032,106.37335209150855,79.89691109400428,147.46747497590144,125.0116653577382
2024-01-08,119.20647494938939,106.14714382422346,80.5631321317595,148.79925317602823,123.74764880676246
2024-01-09,119.69207309522602,106.78836829804168,81.38874377276248,149.1683612599592,124.73567763290498
2024-01-10,119.39769548039165,105.45983682642279,82.47983549417694,146.90184342715662,125.22473665247162
2024-01-11,119.98893806377609,105.87471476386641,83.99330172379634,148.09761538789525,126.65943320995308
2024-01-12,119.66699280131341,107.9627226572957,83.30202785664467,150.04689152154413,127.21349325879294
2024-01-15,120.84011357899536,108.51059126737692,83.34693825986143,148.82574000591794,127.53020266299653
2024-01-16,118.69465078307041,108.14637813305399,83.38968760950746,148.8719815892827,129.1210734383051
2024-01-17,118.34429873814804,107.6423986639081,83.34127430115304,146.38398596376044,129.78091912923682
2024-01-18,116.05799719228757,107.24449308986499,82.83505050297529,144.610677040616,129.92128941031746
2024-01-19,114.38150927307342,107.01527520819691,81.64623174538616,146.19267467380752,131.91177545340304
2024-01-22,115.99859233058396,106.65438052359535,81.75463140950433,145.57061220952258,132.11663622279914
2024-01-23,117.08848204461688,107.67922109034913,81.16133021898342,144.02303418769839,131.76785948976607
2024-01-24,116.29558579094986,105.87133555039733,81.26365265020787,144.41164251809957,130.7207673854744
2024-01-25,114.60713574500983,106.83061489658921,80.65319378095116,143.7166604898203,131.69567338201713
2024-01-26,111.30395369309672,106.4683413386357,79.80305770575926,143.09882982038,133.38827840004325
2024-01-29,110.74495174188445,106.91318546974004,80.02225667673147,144.21839310124216,133.37415679511258
2024-01-30,113.50353428854314,105.75734537093896,80.17518232850584,142.60968684188472,135.184098734135
2024-01-31,114.04382658663981,107.21472357156092,80.67323335652299,141.3809165653989,132.60004186278692
2024-02-01,113.45282314433052,108.60201216563303,82.48904338659034,141.65557507956729,132.5795522645304
2024-02-02,114.02730046550924,109.69303136793746,82.7511881446656,143.09270136781421,132.57942643054702
2024-02-05,112.30611515052166,108.08719830333453,83.18684231499567,144.93339391238456,131.67173469751992
2024-02-06,112.0174967790087,109.03070107047354,82.32819003349307,144.03029614658317,134.90226823197446
2024-02-07,112.17384496275284,109.51681013005334,81.30800729151278,145.44491691414342,134.86693840347576
2024-02-08,112.12214400720669,107.81592147820224,82.63826226689103,144.36661679318865,134.37190192881724
2024-02-09,113.05754193461684,107.8328527278757,81.91138556157536,147.08609675774412,134.46056571422884
2024-02-12,113.49324980012223,108.26995733101032,81.09315522232967,145.48607787176567,131.8470880131608
2024-02-13,114.30000587576303,108.91725504989405,81.09388593883837,147.49070921324687,130.90137115620627
2024-02-14,113.56131364471594,109.15414741166771,81.05319317357895,146.5842464614429,132.24768255784477
2024-02-15,114.63131863569431,109.51629969063896,80.35711030402656,149.625093517581,131.47110502773387
2024-02-16,116.56049667001977,111.18655961316975,80.14446733027039,150.57269580601212,130.43804227912347
2024-02-19,115.48133645246746,112.60316760832569,81.16828604325418,149.11022996994197,132.2102685265281
2024-02-20,114.50654365557365,109.46439070039764,80.54891735049765,148.39289408907536,134.04775842232806
2024-02-21,116.09279341497461,109.16111517292828,79.46589564126242,149.61648572152876,134.7964748688508
2024-02-22,115.91722684139188,109.02512949256847,80.25057123549622,151.26022566353168,134.23807115318462
2024-02-23,117.60300508813286,107.1744001699559,80.6788814777806,151.21377232474953,133.97057192334063
2024-02-26,117.13056250738269,107.31830658516847,80.21188236776268,151.34184150791518,132.95073734479084
2024-02-27,118.8948735652795,108.71033024236753,78.98437064328878,152.5549195688654,131.68740004260485
2024-02-28,119.09893632969397,107.5785356954547,78.42978448616843,152.81723178062194,130.3713305573206
2024-02-29,119.45465384853806,107.98422534448852,78.4182526759023,150.9136162368062,129.6198873037063
2024-03-01,121.38702731190814,107.04260363817866,79.36944225301008,149.75159004975148,128.3369226148989
2024-03-04,120.99706741893417,106.36832123486444,78.58238902725883,150.16415380151682,126.39626882290254
2024-03-05,119.91163399416101,107.99465510845287,78.5474120272122,152.06132273977371,126.72456974528319
2024-03-06,119.42271742555408,107.45328102223691,79.11115302902152,154.6003968049658,127.07302802026628
2024-03-07,120.0121257462876,107.99428216996508,77.28046373018293,155.8725984544339,129.30447214849158
2024-03-08,118.1949281313314,106.03466847152607,78.11476193327258,156.38359082743324,128.49454972934524
2024-03-11,118.99838289094677,108.07109280831342,77.22741777407647,157.62204443262516,128.92714724278466
2024-03-12,118.40633080902951,108.76785079810966,77.51523529010063,156.6372362994437,129.3826924195096
2024-03-13,119.82116233666609,108.61296716254594,77.737777250792,156.45997482903175,129.10631922568294
2024-03-14,117.03320690736676,109.28359237889569,78.61693992107283,155.2379216087636,130.12292503135052
2024-03-15,116.1627304219225,107.7968108572121,79.08288191313694,153.37278973300317,131.18806084494753
2024-03-18,114.26580703385324,109.12274849186376,77.25591911805381,153.94678368007405,131.6709468812936
2024-03-19,113.37093806049101,108.81329610634569,76.68267043370184,154.29434591457797,131.3873179579993
2024-03-20,113.69753712290456,108.63491303525112,76.8194447189395,155.421167255936,130.97078532289999
2024-03-21,113.53935002358155,108.14536372140071,76.70048223876546,156.33478389711337,129.243309307985
2024-03-22,113.2973408072154,107.56225201662373,77.09852142267948,156.77728025860966,128.25719306484038
2024-03-25,113.16238795496407,108.35539018048925,77.74060972660688,157.71543545293568,127.51289458880773
2024-03-26,113.43814734688912,108.67649605532783,78.24635805501727,157.71120385280608,126.13815517245277
2024-03-27,112.34476146985534,109.43086987220066,78.11011301443237,158.4270841809385,126.74497738815809
2024-03-28,113.18694893985469,109.46502344352976,76.71184784351802,157.3437664227328,128.32207240127417
2024-03-29,113.98507591240374,110.0722618185777,76.39378570190185,157.98973554067035,127.21297748102572
2024-04-01,114.47058680010439,109.65604335429934,76.74321935246638,159.11293654809714,127.62510309505997
2024-04-02,115.15548291866484,112.17340206139563,75.94129160125027,158.1141797301366,126.36265320271805
2024-04-03,115.54353907150498,110.47249793843419,76.45278113079357,158.25944599050737,126.02833355755972
2024-04-04,117.96620128102839,111.91906495971628,77.18130334999196,157.33852975092768,125.21139330756105
2024-04-05,117.91065915599117,113.50592637182422,77.31020097103003,156.57492626467297,126.01770486362189
2024-04-08,117.59615974728175,112.58781131821263,75.00750042581026,154.88538068746868,125.21528428046524
2024-04-09,116.76006514411841,115.17194646466949,74.08456645034632,156.9210971640105,126.53907253489156
2024-04-10,115.60722765047586,116.37073674585451,75.52540745086517,158.6657780357561,126.27902295560406
2024-04-11,114.22312351414293,117.55337564313233,75.14381000235514,159.5846182473602,125.5115629562126
2024-04-12,113.25770373542541,117.63336522241386,73.69701615487881,162.8282986337525,123.99792564719674
2024-04-15,113.22296116951745,117.4250727573327,74.64285349355788,162.5854656592027,124.36202667734358
2024-04-16,113.64754329693716,117.22631272497952,74.68269025620955,167.6572019405899,125.53053878954512
2024-04-17,113.75117122453162,117.73209586252507,75.54267638536136,167.34308998818423,125.92446946301727
2024-04-18,112.92885306023788,119.44112020099185,75.78249531433377,167.83780548884425,128.82702269126682
2024-04-19,113.99559954002197,119.70575310908069,76.16125926496332,167.23839181383403,130.73448962232575
2024-04-22,114.8875672278344,118.66711709369267,76.46881550675695,167.9293820351926,130.3852059881962
2024-04-23,114.75018840031788,119.6973541768513,77.03484873233239,169.40625318876064,130.02320281318015
2024-04-24,114.04901696110754,120.85337283139337,78.84092421600873,169.28108046407786,130.68761862688342
2024-04-25,114.72209155768067,121.6958149658156,79.6420538670913,172.3845487553929,129.64885663641817
2024-04-26,114.98392596869347,122.65549847897384,78.42469578994898,172.8664312629288,131.22226648380573
2024-04-29,113.37615227897264,122.37257922560028,78.8072888142289,173.40399035886338,131.75031540467992
2024-04-30,113.3444337790054,121.28952151843548,79.7439038435297,171.90364211790387,132.14148049016845
2024-05-01,113.6872920767874,120.28915786015611,80.74106501205426,172.69362838205498,133.10558789051473
2024-05-02,112.71411751313296,118.38521727796403,80.42951864626977,172.53132567909074,135.4728167769797
2024-05-03,112.9734814162487,118.7135379233724,81.40451193069484,171.5537143595462,135.75890558846342
2024-05-06,111.3863611407562,118.6619695393484,82.1961221034209,170.29490624661034,135.6597829844962
2024-05-07,112.92984097783017,118.18828422428884,84.37180644718869,174.97608554323358,137.77712619865804
2024-05-08,114.39372767616518,114.79211462355146,83.77488673424276,174.585490406985,139.1723170295191
2024-05-09,114.15087931432974,113.41454194075172,83.38423609363105,172.12908402190575,138.78181974151303
2024-05-10,114.61235628706147,114.73877529719651,83.16262975709358,170.99981407817017,138.84454448771396
2024-05-13,111.92806630431062,114.02432073193722,82.7890547670786,170.98003423824514,139.17174297859455
2024-05-14,110.68550849174468,114.4820087893707,82.08831306720077,171.9860658739999,139.73207805264434
2024-05-15,110.40496813024482,112.94611288783139,79.88346628792496,173.01208133893192,137.90442357031245
2024-05-16,109.27130252947089,114.6286625700871,79.56878809201109,174.25636412101252,135.84791885327107
2024-05-17,110.09875861778701,114.50947905732136,79.89517693279852,173.2055377621806,134.70162081077004
2024-05-20,112.36480143569025,114.88803093945982,79.53389386275845,173.86573671384025,133.46172487267472
2024-05-21,111.09487730708855,117.63843472696689,81.12061170331103,172.41817543571037,132.6582790689404
2024-05-22,110.21245947282716,119.48372970241824,81.16392204668338,171.42165649654422,133.55636492887376
2024-05-23,110.51645637917184,119.16565128819865,82.25145909251265,169.92365688854437,133.38428279021505
2024-05-24,112.35635910360138,118.50822304145032,82.49975580047659,167.98343452315757,133.6999690242648
2024-05-27,111.0357092728678,118.17031139683682,83.21764514750488,169.84860227523518,132.12589503577098
2024-05-28,111.35710683510037,118.82191781358098,83.48373495965808,171.0906584538868,131.56996933361538
2024-05-29,113.449205086163,118.74444251542965,84.66816442892187,172.83895000833976,132.39784579165908
2024-05-30,111.63533402763592,118.3233582173684,84.74943349391684,172.97608825596106,133.24118373221353
