,AAPL,MSFT,AMZN,GOOGL,META,NVDA,TSLA
2021-09-23,110.20477506475383,79.0465496506783,156.88901801802348,101.46447642395613,172.54661538890667,109.60549306873841,120.26263239441757
2021-09-24,109.62120039413435,78.96415941517269,157.939138551746,103.0864252039776,167.53783540331077,108.82750917270127,118.31343478640864
2021-09-27,110.56111300662965,78.04041917707826,158.60391486234622,103.37554559731603,168.5212122859607,108.5515825429458,118.22166569583963
2021-09-28,111.79346903595251,78.73188005123653,157.10893861002614,103.11464108572453,166.905341894178,107.23127730164094,116.90100599608257
2021-09-29,112.09894544032836,78.04383228835535,154.83484666386119,103.93987149261565,164.61502225495533,107.50432795610006,118.6336223242715
2021-09-30,112.40696836287334,80.29973420876658,153.79776141684388,104.8886802820207,164.37079406924983,107.38696177499185,117.31571616134376
2021-10-01,112.75635766228129,79.97007214223268,154.73093025807793,104.553926690427,165.11373282262753,108.02154315663932,115.44183734836191
2021-10-04,111.83179492551591,80.05970292305699,155.86474138905606,104.94181527277064,162.49174170162252,108.28153879569405,115.64213180290798
2021-10-05,111.71160830146914,79.06096241632734,153.80862979517843,106.23050715788362,163.70613231263002,108.54898835236904,115.2107801990992
2021-10-06,111.58597826506964,80.45356201684258,152.36792760584305,108.30116584014282,165.02654385764106,107.0331396739972,113.53569373331929
2021-10-07,112.05942802186917,81.39185083651816,151.33044381615886,109.15206136731506,165.17014010659827,107.60470984952819,114.17991678217622
2021-10-08,113.23072830382459,81.66653536752807,150.85102567146419,109.24393935457934,163.80879417785823,107.29217864629238,111.97329787960277
2021-10-11,112.08328595709641,80.60625795683765,148.86982353927834,109.2285641598727,162.27721531648342,107.1564345069073,110.86331225402412
2021-10-12,111.98804552977131,80.80856459884926,146.82651780892598,109.88304481765559,164.01623220092364,108.3289482635173,110.27153660998982
2021-10-13,113.70492149471072,79.9393839589028,145.68305210213774,109.79992464790314,161.62085207758614,107.59541762684135,111.20419017903964
2021-10-14,112.90771486620852,81.14942429425601,145.8670987026456,110.05235947815868,163.41580073974887,109.10272864205976,112.69924775222802
2021-10-15,112.02793975385572,81.84147520138754,144.2127991892973,108.93784444708994,163.2113335536435,110.73441270920526,113.99454184733632
2021-10-18,112.29971952509372,81.95239560629363,144.1035222487942,110.40418680897103,163.12023075795523,111.61578698276298,113.86548901418263
2021-10-19,113.29728627790195,80.01185255727967,145.69530281753325,109.19619406804671,160.42181081895666,110.57082791805183,111.1793594758814
2021-10-20,113.35556558738259,79.26055744680095,143.86849836928604,108.76886130766943,160.25070538367518,108.22294011578293,111.65941252406633
2021-10-21,114.91802896016266,79.83948904095776,143.62923453355285,108.91862293806214,161.3015109993839,109.44057511594158,113.35891408278229
2021-10-22,115.95324185424917,80.84607750291973,145.16670712602922,111.15336269842346,159.22387835704555,109.60637726588045,114.81210470937097
2021-10-25,116.98026239057853,81.78049495783806,144.6186246245962,110.7288105548103,160.08382919780547,108.8361548519834,115.39100562096225
2021-10-26,117.67733007942462,80.52104970044938,143.8488945924265,110.03779587741866,160.29049023399523,110.16499629479948,114.07217732738579
2021-10-27,120.49676656280701,80.79654140949573,145.59056948800924,109.47713738894235,159.32564299135362,109.26363366633345,113.51991822159724
2021-10-28,120.2979163255306,81.65387789727895,145.20351976101986,111.35293015376932,160.75748222839286,108.84469687133912,115.78285028402615
2021-10-29,117.95887883216744,80.34307931854991,146.87491308364523,108.30824023473966,157.3188031966473,109.4612899739184,114.1997560556777
2021-11-01,119.91445611604559,80.3688699578152,147.56532322121637,107.27051891970345,157.92830237130286,108.29239633029081,112.94158620583765
2021-11-02,119.41461875086232,80.62149776601115,147.11910554451887,110.28486996686394,160.57088548105372,108.21717992183358,114.0567651453276
2021-11-03,119.59134025574951,80.4115393196731,147.88565973425554,110.98283680008056,162.96491472439462,109.44602495687839,113.61149299347124
2021-11-04,121.2162256718875,78.96747597745734,148.41967472485715,109.80605973992776,163.66685629542067,109.72120103776564,112.3217050740398
2021-11-05,119.33722923790948,78.74218936405403,150.00261528295383,109.80395369947193,163.23913147648776,111.1429127858008,114.09675682022389
2021-11-08,117.90000763524502,78.51628345347747,149.24201854917462,109.92200647663566,162.2694401492363,112.45497275478036,114.6698800762546
2021-11-09,116.07355592298352,78.4314748535888,149.36326134401364,110.90038153907291,161.8433523283126,112.50866970174206,114.27860616129395
2021-11-10,115.20149550966154,78.02198122035652,149.3311282802033,113.00446766249541,162.79096898536795,109.95408493018179,113.02190305005783
2021-11-11,115.75537128646212,77.7081759153293,150.44651802510535,113.48978939303088,161.5467445808836,108.78844731037051,115.40592522608631
2021-11-12,116.41029478080362,77.70840415829501,148.97162731806807,112.92399576345869,162.8401067348212,109.66590174450288,115.4238701435356
2021-11-15,116.77905332191143,78.08421776867937,150.5545741825138,113.86184562267698,166.41761535171452,108.02211480722583,117.09486992657847
2021-11-16,115.18690356583483,77.87801494720466,151.31880844568448,113.11480834707854,166.38120177803296,107.71286691724491,118.19322624436914
2021-11-17,112.60149842354461,77.59067110841802,149.3988648478839,111.99675873857177,164.2250271152251,108.12131169154695,117.62619769095197
2021-11-18,112.70779211257809,77.69343348501512,151.27544328831783,110.08698679429867,162.09622760146365,109.76586091537399,117.07120846066775
2021-11-19,112.22219597647707,76.24574292300836,154.75500192501582,108.42075726705558,163.42526841661422,109.1801601438595,118.82425086603081
2021-11-22,112.7840193212236,76.64098107650398,156.37572004097663,107.49615793788617,163.39300135650666,108.52325545983861,120.62308589335306
2021-11-23,113.62393648722798,76.67121186642696,158.68663699028468,106.28000937896769,164.89792714552206,108.50974974933278,118.42756780402456
2021-11-24,113.82664201773818,76.73233821268376,158.88570938332774,106.6560930347625,164.08594027246858,108.93475860074926,119.12809397443698
2021-11-25,114.7410600425584,77.50408014873715,156.33014508317657,105.42666114444113,165.52074793033324,108.81037516071245,119.03138360243027
2021-11-26,115.05037219190592,76.03565893441193,153.53505021650784,102.20482552421994,165.3250540286003,110.0020908454025,117.85487026148236
2021-11-29,115.70810673245155,74.57938198078976,153.98877367974745,101.18391235462785,164.18412636968023,109.17017845759236,118.21102980845428
2021-11-30,114.94157616793261,74.81378253589095,153.14112984209729,100.74788206429383,163.5924927078239,109.34516652823932,116.67303470377036
2021-12-01,114.78121657455902,74.83838770564115,151.8076335689098,100.17981127140527,161.71054720778633,109.87701242277168,116.17653572554845
2021-12-02,115.05331306145902,74.99584615396822,151.77310629331558,101.75438618123103,165.02576068094584,109.48191144242332,115.29870050157906
2021-12-03,116.0476517299891,74.6799356231436,152.77137713207574,101.17245188619448,164.9327423893992,110.44928349148617,114.76978403664711
2021-12-06,115.63786861952048,75.20780333909813,150.6282621267903,102.10847615210905,166.06560312012232,110.65818415204751,114.73366192310013
2021-12-07,116.28861465255515,75.94287263714405,150.0136342673028,102.12993895468428,165.24252091196442,111.57918131781801,113.61980063122235
2021-12-08,116.02628618131037,76.34184420061807,152.35676243036534,102.12758516688605,163.57881780331132,111.840698757108,115.46755515122373
2021-12-09,115.93635175739207,76.1734456873059,150.78756743495717,101.31850438492307,163.26197760055194,112.3073795051751,116.08496908211832
2021-12-10,116.94883590460263,74.61458714927733,152.1656332477009,101.29947587034336,165.13578262454521,111.64404655137203,118.23427591977318
2021-12-13,114.68691477803492,75.22084512603413,151.49040844725445,100.56761385236884,164.34382753363553,110.98642953407915,118.09238544587724
2021-12-14,113.25492057467716,76.17594077920585,152.38043411899952,100.77905225202733,162.98455192340347,112.39864724360864,117.49306916588952
2021-12-15,111.6332961701358,76.6991985488489,154.1233914908557,100.58146767513885,163.30344000081507,113.16048208523542,119.62519766780476
2021-12-16,109.1019970054447,76.05789562972741,155.33224557646926,99.67568279155114,164.18605907129677,112.05360299475042,118.98327116314147
2021-12-17,108.40785534126547,76.60273482719157,156.81361566248265,100.7095555838139,166.97244068811423,112.30136192348586,118.81884051506087
2021-12-20,109.26705062860378,77.29568061989778,155.0801381130309,101.1808076984737,167.63119153828302,109.71084563178195,119.72536066311011
2021-12-21,108.99980039198587,78.54142859447356,156.87959502638137,100.76876779056647,168.78170685005892,109.1266164680881,118.29993252006948
2021-12-22,109.25929951596795,77.88747361631914,155.60981206744694,100.95586031656963,170.06810201455045,110.22448994241437,119.19206068465115
2021-12-23,110.5000669398154,77.74238415598515,156.07662725009374,100.91162860540832,168.18571295181613,110.1306785953285,119.93736138977798
2021-12-24,112.0217431891344,78.35684377911025,156.54281468722434,100.07993935177765,166.6399475817837,110.30472627552112,121.51805727200917
2021-12-27,111.98910712169379,78.43320842400138,157.3670184674507,100.19058502916091,164.90944738031013,107.07001455996867,122.65350116610982
2021-12-28,113.56069680790442,77.59276113454399,157.96134341951128,99.61015377266872,162.79228482571963,106.69352005680047,124.3080923553388
2021-12-29,113.71083992959335,77.94631350707137,156.69672375743679,98.71281407635934,164.1580462952629,107.09787630933256,124.22058305069064
2021-12-30,112.8077172392121,78.43003219184335,154.65758857576807,97.16271946001872,164.70074517395844,107.6404005407963,123.20284922117462
2021-12-31,112.18404128581156,78.53045777266681,156.07506135842283,96.85364452011748,164.89767371781875,108.72476576270091,125.88037255145895
2022-01-03,110.57957342825078,78.73457581951206,156.42793111484247,97.44330544918365,160.7415759505423,108.53981091555316,124.02275732900523
2022-01-04,109.64567657653888,78.56256682100631,158.299556979034,96.80746729368606,164.14541727845435,108.40350998708037,122.31503185432547
2022-01-05,109.29753888865221,79.76446673288531,158.29206494248047,99.31843662140824,162.74914142086848,107.0118198385491,123.05743839947108
2022-01-06,110.2234565134935,79.08088618442457,156.14580143106565,100.24208156949386,166.18940521485007,106.83590709231142,125.12347949969806
2022-01-07,112.18142495581492,78.6492423905385,157.7247605533221,101.59876479649775,163.86382022186825,105.53876520490799,125.41103141798946
2022-01-10,110.68580601912963,78.6893523349185,157.20454409459603,102.45091518906904,162.6030097019119,103.64790505216963,126.72122958292833
2022-01-11,111.16592288033216,79.41580407407542,157.80621936676116,104.4086427961567,159.12391096680165,102.57024010717912,124.26689155835871
2022-01-12,110.0592048095061,78.2668123378048,156.85051630152026,103.63161398711856,159.76507623434094,104.17109403123763,123.69713945476353
2022-01-13,110.62713664278061,77.2788796875144,159.51472591088302,101.05198260881573,158.07852362204173,103.93119257132717,121.44927382238045
2022-01-14,110.52641596776948,75.75037598872325,158.18584803695964,100.64241686831181,156.4539774577265,104.20163747427445,122.44975539207883
2022-01-17,108.56461141567475,75.80546291553529,157.71605525620186,101.24628291948719,154.38303441288062,103.70941287928308,120.61799344180454
2022-01-18,109.62094525283659,74.99243951625978,157.94877706410222,101.44037253249192,155.6500629678333,101.90972488138507,119.13416369532668
2022-01-19,109.00333253189002,74.73449760814474,156.29558051884186,101.76089443788008,156.8241224047371,102.9093498799541,119.79602874656081
2022-01-20,108.46629212630334,75.26051159201803,156.8757603430099,103.15523496883074,159.75562067960837,100.73834593801712,121.12326906515294
2022-01-21,107.35508900737385,74.80914640120406,159.48873000569935,103.59152951090003,158.72739130447655,100.22108486380606,120.97925668470862
2022-01-24,106.69764599751004,75.01236569082717,158.77190934149922,104.46422771469506,159.13874063657983,100.20643874194928,121.71969552450388
2022-01-25,107.19804382748661,74.81808222531642,159.4642992536004,103.52872048936352,157.16293227102366,100.47785368997555,122.42501318078914
2022-01-26,107.03817613989186,75.3527740480824,155.20172372764554,102.44183047971576,156.69992365546284,99.79046581888402,122.21043509382315
2022-01-27,107.43351350482058,75.7419388246629,155.20338563584858,104.15042717141552,155.95136705953354,98.01230490526994,120.92824846644639
2022-01-28,107.86618118457308,75.24975769386015,154.7801927745207,104.29728015692186,156.74005125044354,97.26917138390914,121.6619498611229
2022-01-31,109.3439055670014,75.15300980842707,153.57991082984861,103.69075840669895,158.40561494961267,96.58220570005082,122.45911911851681
2022-02-01,109.01332808810193,75.97190493643748,155.31192716151634,103.08965513088279,160.04733153399982,95.87675679200053,123.60827552113814
2022-02-02,107.45816108741435,76.30186406717185,154.8679922541364,102.46362080103957,158.7675957264663,96.8500754795315,124.04422572347214
2022-02-03,108.65457318413982,75.27346996152892,154.6552299137428,101.78046871776627,160.42493683460572,95.72008407816939,122.65225570611769
2022-02-04,108.33831910041121,75.79891122725206,154.1346217181276,100.52301922924876,160.41838338984041,96.04702681306169,123.55131348208668
2022-02-07,109.59643422198681,75.01122901761602,151.26877611890043,99.06562846645353,159.9624866919029,96.23767418313959,123.59903687925424
2022-02-08,110.061424077088,76.10872828745826,149.62592776113542,98.91219135342185,158.89668556453356,97.20532124698359,123.0530272485993
2022-02-09,109.96116250837606,76.9229246264319,151.13134592651403,98.36678948208323,158.0726688554654,97.1148342545336,122.74008873835989
2022-02-10,110.38949709231464,77.17710119771696,148.0351569963688,99.50171047114263,160.91527676755243,97.92534927069674,121.94455182169746
2022-02-11,112.60939170227809,77.32947000015774,146.96385017081974,99.83367998789547,161.4752859668535,97.79595779830399,123.08250291753554
2022-02-14,115.01872315743584,77.19886866273204,146.43614143238443,100.13895565672048,161.82220319090342,98.26099669615506,121.39791921970291
2022-02-15,115.14460077307285,77.75555860451881,149.07144049399946,99.4373277586322,161.4629577815851,96.83396000684579,120.24590799506447
2022-02-16,115.3753403149021,77.49878510058197,150.28172438122948,99.35678790174708,165.52720117880065,94.35034972749406,119.89917129957877
2022-02-17,116.67042085268808,77.71264293097028,149.50651789276355,99.75600962455981,167.76859912532208,94.74513026740318,121.89849118090228
2022-02-18,115.73422906525555,78.42457246020066,151.5302275449483,100.51321970633312,166.62987287430064,95.19260672286102,123.23972772098375
2022-02-21,116.16680559058163,78.01641373495829,150.47244362565405,100.45906588989202,166.24105475130094,95.68459384453509,121.28256321437789
2022-02-22,116.1832294294193,77.568181404192,152.0593593464881,101.58964165609812,165.95164100161233,95.22171137825725,122.98181848379355
2022-02-23,116.59513988122802,76.67790947609609,150.0670499921998,101.63840552283641,166.26038544554882,96.68953729285832,124.70247865227773
2022-02-24,115.67377017491654,75.89637532882905,151.74701701095123,102.48843285521741,165.16465518048312,96.28441048960283,123.29633015104258
2022-02-25,113.89514313678919,74.55111326776141,151.1924359990444,102.02842183709073,165.95738719161957,96.72918929557166,120.27443180535258
2022-02-28,111.60305160631805,75.12724396491552,149.7052548912281,100.23581262942652,168.4521836661044,97.34501984592539,120.23568367512931
2022-03-01,110.40711205831182,76.52920307870605,149.44029634160898,100.545375804529,166.3203340404454,99.07220967354692,121.64148748449838
2022-03-02,109.94583107585436,77.65886405301163,149.9152897074785,101.31782586269675,164.52033582428925,98.79813012382438,123.6420516681123
2022-03-03,109.6678095937238,76.43684559693784,149.23510002853172,101.94320455298922,163.79286300047465,98.19416063989807,122.61905534338509
2022-03-04,111.85777469060163,77.02371788030126,150.1241247204015,102.41546296368125,163.14422792095897,96.77273542688415,124.83616897049392
2022-03-07,113.14703065641653,78.15815971383485,149.3111690524894,102.09990932296313,166.50399484411446,98.32604692541697,122.1345010954833
2022-03-08,112.1085073622252,77.83306668413798,150.30044164039342,101.32005566547085,168.24754791977682,98.78078232298562,121.73449458557756
2022-03-09,112.54400520663597,77.94323745565308,151.0269738707868,101.921372403063,169.91182362222628,99.26903464270687,121.27616406315755
2022-03-10,112.13163797542691,76.42439154912576,150.99537771997532,102.3978925050596,169.5310271288856,102.45264874789908,122.73083975428302
2022-03-11,111.85796331834517,76.6591726944249,150.39052368193478,101.86588961599203,169.11396333328696,102.82733021578032,124.38438967899617
2022-03-14,112.11029217467254,75.87852230088572,150.67885893942062,103.04351578640467,166.74334480270272,101.53747699050248,125.62721670743697
2022-03-15,112.85173183321615,76.06057185151087,151.57087653808426,102.17864748536634,168.11918712741635,101.37929976792772,123.99155067957004
2022-03-16,112.51451827325015,74.91229218492595,154.7903063956945,101.6247891863166,169.01436665446084,100.43603949168876,125.11578817178695
2022-03-17,113.76339168076323,75.35019959100774,156.31380280637137,103.34281323240033,171.27041723172528,100.07925458925317,125.80461560365836
2022-03-18,112.51667104153964,76.15659650029548,157.9100303581432,104.2860458993856,170.978086234099,99.71703470027217,123.76909465072983
2022-03-21,112.56882229416907,75.59271393790505,162.92835506082073,103.95493333211306,170.80415472575686,99.17304742645163,121.2855340806999
2022-03-22,115.57752600210294,74.7680516113262,163.8366917094921,104.29581942375543,171.1632982657851,97.83999624404785,122.60005159790595
2022-03-23,115.88198737253632,73.20256386401935,164.6985090392452,104.49917759002187,172.7658202267903,99.45034449807586,122.42841004499958
2022-03-24,117.60181489001478,73.03701084009032,165.92846061249082,101.70973922959207,170.31248230674822,99.78790162547718,120.91340526594783
2022-03-25,117.75658676230437,72.64251606377894,164.32843465438756,100.83225789859655,171.63934471142161,99.60299450245593,120.71023374685954
2022-03-28,118.48986634217586,71.55312472893249,163.6660480134535,100.82132160277943,171.6728252656886,100.40064260842439,121.19893930106724
2022-03-29,118.46998162626396,71.90676609738946,162.90486278187748,100.50261452559187,169.9329782975627,100.9150708540481,121.14701531586849
2022-03-30,118.31558848088291,71.6125731179298,164.02887940690238,100.79157471719074,166.49379750096384,101.23415377327724,119.32906741297123
2022-03-31,117.4438925228389,70.87468383595514,163.80894195909147,101.97723388014161,166.3332522089205,101.97076642438057,121.64908141990611
2022-04-01,117.99753361571024,70.51091898977154,164.10114817930577,101.69053524356697,168.82631240560937,102.14828335272284,122.92601838684672
2022-04-04,117.04381487349531,71.29888024815725,165.96178335522512,100.66092446191657,171.74611244136753,102.87634474277834,122.5634583701658
2022-04-05,117.87257913205032,71.75876388648592,167.46745744633202,101.02885831251531,172.42649987139967,103.69551385914811,122.25120397923499
2022-04-06,119.20647494938939,71.69419136798768,167.26373838695443,100.73970062561479,175.91327441848193,103.90593730494184,122.7405589338949
2022-04-07,119.69207309522602,72.16829207570039,166.21329737397735,100.62284642800509,175.90810073923083,103.7186656802628,121.410411488475
2022-04-08,119.39769548039165,71.36386593809848,168.17828463996094,100.3698232018885,177.66410895945967,105.36031782252306,121.85153788967588
2022-04-11,119.98893806377609,71.41553073243753,169.55265823283386,102.68642985427263,176.93499945417022,104.8999520784646,120.28886720888967
2022-04-12,119.66699280131341,71.54943334452662,166.91771700189742,100.4512898354659,176.09725752966762,105.3533769773219,120.25214355226133
2022-04-13,120.84011357899536,71.242547783977,166.4623968287717,100.10199265028173,174.97819231977263,105.83267177319465,118.90264150343278
2022-04-14,118.69465078307041,71.58208295066191,166.80485457397168,100.1383472591153,171.47818568976982,105.23160681205049,117.62765622574867
2022-04-15,118.34429873814804,71.05402264109705,168.1763095705667,99.39892289525159,173.76902658434534,104.42670902561618,119.62733942931078
2022-04-18,116.05799719228757,71.44576833387471,169.78176987615188,100.33750325129004,172.7267143395037,104.09947746904895,119.74609963736353
2022-04-19,114.38150927307342,71.8698802142881,170.33259481361486,101.19730364238184,171.41650072120882,103.62978490277203,120.04272603905481
2022-04-20,115.99859233058396,69.83153272347145,171.4009315519163,101.18945648182628,169.4734970428674,102.17055063109048,117.69940171589353
2022-04-21,117.08848204461688,70.69598082665549,171.57951597119393,100.95630797214187,169.19518014074924,101.5476890629962,117.04563641094987
2022-04-22,116.29558579094986,68.60136258939895,170.4953957993479,100.88368913920796,172.27428445088654,101.8591280327565,117.63375595707868
2022-04-25,114.60713574500983,68.20732113429638,170.11856724751888,100.81835114037507,175.98973548235475,103.198074694584,117.90950192545786
2022-04-26,111.30395369309672,68.93785092221125,170.21895181514606,100.7796715078838,173.16016984971844,103.81330172538068,115.44302280226344
2022-04-27,110.74495174188445,68.74696019256609,170.22800898094553,100.63062881766666,172.61652635179016,101.18988134867952,115.72867912088797
2022-04-28,113.50353428854314,67.77345915145861,167.1151404571309,100.92535315150468,170.9086060013924,101.88164560121444,116.200141991588
2022-04-29,114.04382658663981,67.06305456594723,166.5187982269749,101.72908867860674,172.67519136420174,101.3551093415903,117.74858152858987
2022-05-02,113.45282314433052,67.78238461220944,166.67907581001103,100.52542544981856,173.24005930600987,101.85610533108058,117.02637949673857
2022-05-03,114.02730046550924,66.51897876482263,166.27724767956863,99.51456805504384,172.20963889153364,101.88245355600576,114.47754474156666
2022-05-04,112.30611515052166,67.30114251220377,165.93370215425566,97.8287856727629,172.4036097461073,101.72701035773615,113.38748010137829
2022-05-05,112.0174967790087,67.29097939444635,166.8121347663749,98.71953400443948,171.65113119354987,101.66371950910893,112.19521331031785
2022-05-06,112.17384496275284,66.51997234725584,165.08800012277095,99.00655625119946,174.51427979710544,101.68158918136459,113.07003650926961
2022-05-09,112.12214400720669,66.15967166067416,162.48703982504466,99.54788133479177,175.54162005362508,103.09906330976581,110.08359733766679
2022-05-10,113.05754193461684,65.51629199660161,161.98707462081617,98.17423080316829,176.79208839440673,103.12003559914997,109.63498045787196
2022-05-11,113.49324980012223,66.11271553380311,163.2948871303643,99.98230763706525,172.20837489715439,104.28724522126703,111.2538406435441
2022-05-12,114.30000587576303,66.62536591250627,166.1404010287158,99.41517197959024,172.16224872725846,105.31418536049837,111.30637872299363
2022-05-13,113.56131364471594,65.51595909393214,167.51191827239705,99.62237577111287,175.8566981492302,106.06144323278863,112.35345338286582
2022-05-16,114.63131863569431,65.27818076387895,165.13641088804155,100.517379440262,178.2756127518097,104.22503828700205,110.56811457525593
2022-05-17,116.56049667001977,64.74302582056647,164.81904788230406,99.56999306439228,175.0829467686697,105.4375376803881,108.85447053202329
2022-05-18,115.48133645246746,65.61216265747089,165.30868369994943,99.06712009423012,174.6048786423013,104.99783225317567,110.47445104813154
2022-05-19,114.50654365557365,64.75818448775955,165.6687723295467,99.28448537404539,172.5885417303708,105.79433542107206,110.630568152974
2022-05-20,116.09279341497461,65.83175923243911,166.63128431656438,102.2033084607409,175.63735840991288,104.8123542721001,110.7891869968382
2022-05-23,115.91722684139188,65.83617357137105,165.17623646096087,102.55254456062745,176.13736764753958,103.61902052572263,109.60112630741578
2022-05-24,117.60300508813286,65.10166295649653,165.34966848994932,104.25490486060716,174.86010128861264,105.7295899170247,109.7555333309167
2022-05-25,117.13056250738269,64.68810601054845,166.112565309953,105.56170252885242,174.9898220369764,104.76449910304628,108.54839306704937
2022-05-26,118.8948735652795,64.19730061310757,167.5567956599068,105.99328472047327,170.55437437163653,106.01451639648518,109.88834414874167
2022-05-27,119.09893632969397,63.40958159398525,166.27868245355103,104.99196072424486,168.78142660014163,106.18259803671435,112.97235064136227
2022-05-30,119.45465384853806,63.49513240139042,165.77204504785433,106.15298611094653,168.91049873862798,105.77974283487836,113.5658125032154
2022-05-31,121.38702731190814,62.74532619924585,161.41447651551178,104.61638831259106,170.41314186819926,105.77463497677935,112.89216272116984
2022-06-01,120.99706741893417,61.41661678828611,160.47863613905582,106.34717378391443,167.20366058385196,104.44909261460931,110.11182799907795
2022-06-02,119.91163399416101,61.208352903817584,159.70313356701897,106.60271918473214,166.63420833169553,104.47650952467022,108.31588578667358
2022-06-03,119.42271742555408,60.1387927639784,158.1463438956851,103.85615162383348,168.3925562706984,103.39275105434638,110.05722356161358
2022-06-06,120.0121257462876,59.712029240481854,158.47184651567585,103.54452601961393,166.03246888441794,103.02590029731185,108.97391332494306
2022-06-07,118.1949281313314,59.19531889421018,158.446579509599,104.26556994233842,166.48000186156736,104.02522433920083,108.6139853197099
2022-06-08,118.99838289094677,58.705317197367094,154.9690407600523,104.06034411651413,166.65652173281904,104.3317074518,109.3718382925723
2022-06-09,118.40633080902951,59.91578160776324,155.36550529269192,104.84897913540905,169.60610878725743,102.837864121257,111.04953191122252
2022-06-10,119.82116233666609,59.97357520717396,153.99146800629978,104.00310757193229,169.28393257257974,103.75875016579279,110.8724527174773
2022-06-13,117.03320690736676,60.14496683857424,154.80311565359048,102.6947458516343,169.0613004291087,103.79289265781004,110.46887392115106
2022-06-14,116.1627304219225,59.10962549726199,152.8925787966541,102.66245815165726,170.581121776618,103.27296662985373,110.59224925800628
2022-06-15,114.26580703385324,58.74782598260101,152.99965107316467,102.73595552119433,168.40090643733035,104.0885945561646,109.94427312015729
2022-06-16,113.37093806049101,58.898002347903066,152.62806399328156,102.4196219238051,168.0965728051005,103.95627092757051,109.35893319578236
2022-06-17,113.69753712290456,58.32097962431364,153.1526331465346,103.72583601086663,167.3992038824681,102.792636951345,109.85422268620763
2022-06-20,113.53935002358155,58.87652847707088,153.40507919279744,102.88883693035302,167.23370815635815,104.7515988932838,110.10199393090213
2022-06-21,113.2973408072154,58.19593736259782,153.0753612643457,103.2528473175766,168.7260423858334,104.77539336206891,112.51912495666714
2022-06-22,113.16238795496407,58.05273874936226,150.80198736028973,103.36438959229606,169.73153170207414,104.73204082266628,113.05921352687258
2022-06-23,113.43814734688912,57.73660473038813,148.65014942157774,101.80847463880127,168.53292653276304,104.35035592480853,114.41396583343837
2022-06-24,112.34476146985534,57.85469314030498,147.8438553256732,100.51460564494015,168.8309861282041,105.63119150804133,113.24009494581875
2022-06-27,113.18694893985469,57.50832245349766,147.89075900674325,100.5667973436573,171.43471928382186,105.12024829050286,113.88189146929979
2022-06-28,113.98507591240374,57.3756925778053,147.05275602692052,102.62013457346409,170.0833977195612,103.55005491007994,113.106749444255
2022-06-29,114.47058680010439,57.26327186075936,148.03422932375386,103.25760187186543,170.39862743139415,102.89081130224626,113.60035039647607
2022-06-30,115.15548291866484,56.867020065639274,147.6805237171975,101.53164332142252,170.13784350032253,104.30675108774707,114.43096744220765
2022-07-01,115.54353907150498,57.16641065410404,146.32075877582005,98.46150170129972,170.09870776424466,105.22042222923642,114.53385145323891
2022-07-04,117.96620128102839,57.32577702147276,145.9727888893895,99.22561156195502,167.41442517432802,104.99442490352993,117.37144885734368
2022-07-05,117.91065915599117,57.29791547246339,146.36138824291044,99.1698490642287,169.86091494039437,106.48879879745854,119.10714665794609
2022-07-06,117.59615974728175,57.07462719412979,146.89641410305617,100.34825509519135,168.61810695977715,107.33118340587467,120.5658327248267
2022-07-07,116.76006514411841,57.55408421937168,149.7416481877821,99.50814575465911,170.42531327882426,107.08825768627214,121.53943710460501
2022-07-08,115.60722765047586,57.44148390473002,148.80286412107773,99.89719754647794,169.43737497700496,106.95350786564293,123.75111401065733
2022-07-11,114.22312351414293,57.28849312687873,148.7530552518984,100.78639409429577,168.4482098940949,107.34923643321682,122.03436806833943
2022-07-12,113.25770373542541,57.37144386095584,149.44804736804437,100.3765617120951,170.57235485802826,106.50250882679211,123.76759110871119
2022-07-13,113.22296116951745,58.37644985823901,149.472823485347,99.98976944645982,172.34502405938744,106.54991838715999,122.59584087752857
2022-07-14,113.64754329693716,57.62226225838931,148.78590778076187,100.05504689944932,172.7741206501229,106.92190693109987,121.95470525679433
2022-07-15,113.75117122453162,58.09081486310331,146.55720651247398,100.63974578806676,174.16386099054807,105.17536121044861,122.6903414524722
2022-07-18,112.92885306023788,57.024206201564354,145.86878646694404,100.6655792957516,173.73150940538042,105.01843021591937,124.2624465629879
2022-07-19,113.99559954002197,57.17110305988208,144.36870385438277,101.69151727952057,173.7864734959697,104.7425357772512,122.88636507712202
2022-07-20,114.8875672278344,58.101960553149425,141.95419055762616,101.2633489153384,172.7095251406745,105.86725298558868,122.30704171304416
2022-07-21,114.75018840031788,58.40994071045682,140.88551573503375,99.96704547047747,174.34773595143258,103.97401467512348,122.47536884769292
2022-07-22,114.04901696110754,58.53309634675157,139.47378998867498,102.00382780315196,173.21223838835675,103.61954277203027,122.29623766912825
2022-07-25,114.72209155768067,58.229252520376306,140.34652790576465,101.429502721239,175.87424410629646,103.1628081921269,123.39450736987578
2022-07-26,114.98392596869347,58.270637473842044,141.24916832575792,100.89492026690674,175.3897912981254,104.19968559548671,127.75902544465929
2022-07-27,113.37615227897264,58.14719805027957,140.03420149325163,100.86888938524517,175.49594925636026,104.1959901468903,128.34719887263125
2022-07-28,113.3444337790054,57.71504742995487,139.7261454273184,100.97705973892128,176.90329753872356,106.1267986353567,127.45802804068254
2022-07-29,113.6872920767874,57.57101163008238,137.20854246629665,100.62759490885863,177.01631188990135,106.87465792808008,125.86652691138869
